Event,Site,Date,Round,White,Black,Result,BlackClock,BlackElo,BlackRD,ECO,FICSGamesDBGameNo,PlyCount,Time,TimeControl,WhiteClock,WhiteElo,WhiteIsComp,WhiteRD,AvgEvalOpening,AvgEvalMiddle,AvgEvalEnd,AvgEmtOpening,AvgEmtMiddle,AvgEmtEnd,ResultComment,BlackIsComp
FICS rated standard game,FICS freechess.org,2022.08.30,?,scalaQueen,HappyPawns,0-1,0:15:00.000,2699,74.8,C38,512406302,56,14:54:00,900+0,0:15:00.000,1983,Yes,27.0,-44.78947368421053,-352.05555555555554,-568.1666666666666,2.322944444444444,2.8040555555555553,1.1235277777777777,[%emt 0.183] White checkmated,Yes
FICS rated standard game,FICS freechess.org,2022.08.30,?,Speyside,coolchessteam,1-0,0:30:00.000,1889,108.0,A40,512406136,1,14:39:00,1800+0,0:30:00.000,2131,Yes,61.7,32.0,0.0,0.0,,0.0,0.0,[%emt 0.0] Black forfeits by disconnection,
FICS rated standard game,FICS freechess.org,2022.08.30,?,kunde,blore,0-1,0:15:00.000,2051,21.3,D02,512405673,40,13:31:00,900+0,0:15:00.000,2082,,38.6,15.285714285714286,22.153846153846153,-426.27272727272725,0.4126153846153846,0.6316153846153847,5.015846153846154,[%emt 8.511] White checkmated,
FICS rated standard game,FICS freechess.org,2022.08.30,?,HappyPawns,scalaQueen,1-0,0:15:00.000,1990,27.0,B40,512405330,57,12:37:00,900+0,0:15:00.000,2698,Yes,74.9,77.75,447.2631578947368,544.1,2.338473684210526,3.9098421052631576,3.1254444444444447,[%emt 0.1] Black checkmated,Yes
FICS rated standard game,FICS freechess.org,2022.08.30,?,blore,SRCorney,1-0,0:15:00.000,1989,46.6,A03,512405297,51,12:33:00,900+0,0:15:00.000,2044,,21.3,5.722222222222222,72.82352941176471,185.1,0.805,2.9533529411764707,5.25125,[%emt 2.046] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.30,?,kristijanZD,blore,1-0,0:15:00.000,2050,21.3,C82,512405177,117,12:00:00,900+0,0:15:00.000,2126,,79.1,84.4,220.48717948717947,647.53125,6.015948717948717,1.927153846153846,0.5451315789473684,[%emt 4.096] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.30,?,Aromas,kristijanZD,0-1,0:15:00.000,2111,82.1,E70,512404745,122,11:16:00,900+0,0:15:00.000,1924,,29.1,-47.707317073170735,-264.075,-740.25,1.118225,1.8217500000000002,0.6635375,[%emt 1.843] White resigns,
FICS rated standard game,FICS freechess.org,2022.08.30,?,kristijanZD,Aromas,1-0,0:15:00.000,1928,29.2,C97,512404646,159,10:46:00,900+0,0:15:00.000,2100,,83.9,78.9074074074074,214.41509433962264,608.0576923076923,3.7436603773584913,1.8560566037735848,0.7020192307692308,[%emt 0.398] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.30,?,Achonk,hastrman,0-1,0:15:00.000,1994,29.2,A00,512404553,33,10:53:00,900+0,0:15:00.000,2094,,41.3,-15.416666666666666,281.0,267.7,1.567090909090909,2.5761818181818184,3.5080000000000005,[%emt 45.033] White forfeits by disconnection,Yes
FICS rated standard game,FICS freechess.org,2022.08.30,?,kunde,rodnojo,1-0,0:15:00.000,1947,50.6,B21,512404544,87,10:51:00,900+0,0:15:00.000,2077,,38.8,21.766666666666666,216.17241379310346,604.4807692307693,0.652,1.1378620689655174,1.43475,[%emt 1.606] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.30,?,blore,pingupenguin,1-0,0:15:00.000,2094,55.0,A82,512404538,97,10:43:00,900+0,0:15:00.000,2036,,21.5,89.06060606060606,336.59375,517.53125,0.70096875,4.30084375,0.4285,[%emt 1.908] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.30,?,IFDThor,HappyPawns,0-1,0:15:00.000,2696,75.0,E92,512404501,72,10:43:00,900+1,0:15:00.000,2191,Yes,36.0,13.96,-179.29166666666666,-556.8260869565217,1.2510000000000001,2.2351666666666667,2.4951739130434785,[%emt 12.221] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.08.30,?,hastrman,Achonk,1-0,0:15:00.000,2105,41.6,B30,512404490,79,10:38:00,900+0,0:15:00.000,1983,Yes,29.3,80.51851851851852,292.7692307692308,769.4375,2.091307692307692,3.6101538461538465,1.7344615384615383,[%emt 1.63] Black checkmated,
FICS rated standard game,FICS freechess.org,2022.08.30,?,HappyPawns,scalaQueen,1-0,0:15:00.000,1979,27.1,C42,512404394,47,10:28:00,900+0,0:15:00.000,2695,Yes,75.3,107.875,547.8,505.3333333333333,1.8028000000000002,2.4162666666666666,1.4861333333333333,[%emt 0.1] Black checkmated,Yes
FICS rated standard game,FICS freechess.org,2022.08.30,?,Ruvarashe,exeComp,0-1,0:15:00.000,2722,43.0,A20,512404288,6,10:21:00,900+5,0:15:00.000,1695,,67.4,-8.666666666666666,-19.0,15.0,0.0,3.044,5.702,[%emt 0.1] White forfeits by disconnection,Yes
FICS rated standard game,FICS freechess.org,2022.08.30,?,kristijanZD,blore,0-1,0:15:00.000,2026,21.5,C82,512404255,46,10:04:00,900+0,0:15:00.000,2119,,87.7,45.3125,-2.6,-127.6,0.43353333333333327,1.8046,7.432733333333333,[%emt 29.464] White resigns,
FICS rated standard game,FICS freechess.org,2022.08.30,?,SEPry,hejkal,1/2-1/2,0:15:00.000,1889,28.1,A00,512403756,115,08:37:00,900+0,0:15:00.000,2183,,43.2,99.33333333333333,557.4473684210526,498.61842105263156,2.4487368421052635,3.2777631578947366,0.6857105263157895,[%emt 2.895] Game drawn by stalemate,Yes
FICS rated standard game,FICS freechess.org,2022.08.30,?,exeComp,ArasanX,1-0,0:20:00.000,2702,41.7,C19,512403537,131,07:37:00,1200+5,0:20:00.000,2714,Yes,43.0,45.0,86.69767441860465,324.90697674418607,2.1085348837209303,5.231023255813953,3.348,[%emt 19.256] Black resigns,Yes
FICS rated standard game,FICS freechess.org,2022.08.30,?,konozrout,HappyPawns,0-1,0:15:00.000,2693,75.4,C49,512403219,68,07:03:00,900+1,0:15:00.000,2215,Yes,51.4,22.130434782608695,-124.27272727272727,-562.2727272727273,0.5359545454545455,3.4704090909090906,5.098659090909091,[%emt 0.1] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.08.30,?,foggydew,HappyPawns,0-1,0:15:00.000,2691,75.8,E21,512403141,76,06:41:00,900+1,0:15:00.000,2197,Yes,54.1,-18.73076923076923,-282.28,-606.32,3.3074800000000004,3.90364,3.7910000000000004,[%emt 7.288] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.08.30,?,dapuntos,MichailovA,0-1,0:15:00.000,2134,102.4,C50,512403035,40,06:23:00,900+0,0:15:00.000,2199,,57.5,23.142857142857142,27.76923076923077,69.46153846153847,1.9459230769230773,2.897076923076923,3.8053846153846154,[%emt 19.509] White resigns,
FICS rated standard game,FICS freechess.org,2022.08.30,?,Limbor,MichaelOgbeide,1-0,0:15:00.000,2137,36.5,A04,512402424,73,03:24:00,900+0,0:15:00.000,1917,,37.8,-5.12,-5.0,444.9166666666667,1.4096250000000001,2.938458333333333,1.3186666666666667,[%emt 8.194] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.30,?,serrag,Notarious,0-1,0:15:00.000,2824,52.4,A00,512402369,52,03:09:00,900+0,0:15:00.000,1304,,30.7,-67.55555555555556,-562.8823529411765,-841.7142857142857,2.3998235294117647,3.7155294117647055,2.9998823529411762,[%emt 0.1] White checkmated,Yes
FICS rated standard game,FICS freechess.org,2022.08.30,?,scalaQueen,HappyPawns,0-1,0:15:00.000,2690,76.1,B97,512402251,76,02:36:00,900+0,0:15:00.000,1985,Yes,27.4,-78.61538461538461,-510.92,-702.5333333333333,1.1487200000000002,2.9887200000000003,2.2040400000000004,[%emt 0.1] White checkmated,Yes
FICS rated standard game,FICS freechess.org,2022.08.30,?,serrag,Notarious,0-1,0:15:00.000,2824,52.4,A00,512402242,30,02:36:00,900+0,0:15:00.000,1307,,30.8,-40.45454545454545,-261.7,-592.6,0.26430000000000003,3.2629000000000006,4.809444444444444,[%emt 0.1] White checkmated,Yes
FICS rated standard game,FICS freechess.org,2022.08.30,?,Boobyslegacy,kunde,1-0,0:15:00.000,2087,38.8,A00,512402202,63,02:33:00,900+0,0:15:00.000,2011,,41.5,-29.818181818181817,74.47619047619048,466.7,0.38547619047619053,0.8191428571428572,1.03325,[%emt 7.691] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.30,?,Carsidi,lutidol,0-1,0:33:00.000,2236,71.3,D05,512402087,56,01:29:00,1980+33,0:33:00.000,1783,,23.1,8.894736842105264,-130.72222222222223,-155.86111111111111,2.9893333333333327,4.344944444444445,5.904222222222222,[%emt 38.184] White forfeits by disconnection,
FICS rated standard game,FICS freechess.org,2022.08.29,?,exeComp,Howardwhite,1-0,0:15:00.000,1470,97.8,D02,512401501,31,22:45:00,900+5,0:15:00.000,2714,Yes,43.1,37.36363636363637,112.5,540.625,2.8815,2.6974,2.1122,[%emt 0.1] Black checkmated,
FICS rated standard game,FICS freechess.org,2022.08.29,?,Diansyah,exeComp,0-1,0:15:00.000,2714,43.1,B43,512401435,32,22:17:00,900+5,0:15:00.000,1698,,29.8,25.363636363636363,-72.9,-249.88888888888889,0.5357000000000001,1.9819,4.65695,[%emt 0.1] White checkmated,Yes
FICS rated standard game,FICS freechess.org,2022.08.29,?,Notarious,Diansyah,1-0,0:15:00.000,1698,29.8,B19,512401364,17,22:01:00,900+0,0:15:00.000,2824,Yes,52.3,35.833333333333336,39.0,11.1,0.1026,0.279,3.8361,[%emt 0.1] Black forfeits by disconnection,
FICS rated standard game,FICS freechess.org,2022.08.29,?,Diansyah,Notarious,0-1,0:15:00.000,2824,52.3,C01,512401328,32,21:50:00,900+0,0:15:00.000,1698,,29.8,23.636363636363637,9.8,-389.0,0.42899999999999994,1.809,4.5319,[%emt 1.346] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.08.29,?,AlanJBear,Achonk,0-1,0:15:00.000,2100,41.5,B21,512400690,48,19:09:00,900+0,0:15:00.000,1951,,59.6,-59.94117647058823,-39.5625,-196.73333333333332,0.5434375,2.3329375,2.2036666666666673,[%emt 4.475] White resigns,
FICS rated standard game,FICS freechess.org,2022.08.29,?,Shefu,GriffySr,1-0,0:15:00.000,2231,44.8,B30,512399925,33,17:02:00,900+0,0:15:00.000,2641,,74.7,131.5,426.6363636363636,654.1,0.25872727272727275,0.2750909090909091,0.3057000000000001,[%emt 4.979] Black resigns,Yes
FICS rated standard game,FICS freechess.org,2022.08.29,?,exeComp,coolchessteam,1-0,0:15:00.000,1920,117.3,B45,512399292,31,15:22:00,900+5,0:15:00.000,2714,Yes,42.9,35.72727272727273,142.2,488.4,1.9076,5.76,2.2922000000000002,[%emt 23.273] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.29,?,kunde,kristijanZD,1-0,0:15:00.000,2141,92.0,C00,512399097,63,14:56:00,900+0,0:15:00.000,2078,,38.8,-36.77272727272727,-35.95238095238095,14.4,2.201380952380953,1.7084761904761905,1.8202499999999997,[%emt 4.97] Black forfeits by disconnection,
FICS rated standard game,FICS freechess.org,2022.08.29,?,family,GriffyJr,1-0,0:15:00.000,2074,40.0,A46,512399094,133,15:00:00,900+0,0:15:00.000,2002,,51.1,84.44444444444444,270.02272727272725,628.4772727272727,0.9990454545454545,0.47588636363636366,0.43043181818181836,[%emt 2.191] Black resigns,Yes
FICS rated standard game,FICS freechess.org,2022.08.29,?,kristijanZD,kunde,1/2-1/2,0:15:00.000,2076,39.0,C41,512399010,88,14:40:00,900+0,0:15:00.000,2146,,95.3,25.066666666666666,76.65517241379311,121.79310344827586,1.3606551724137932,1.9418275862068965,1.4745172413793104,[%emt 3.03] Game drawn by mutual agreement,
FICS rated standard game,FICS freechess.org,2022.08.29,?,dougw,exeComp,0-1,0:15:00.000,2714,42.9,A45,512398935,44,14:23:00,900+5,0:15:00.000,1584,,30.6,-49.53333333333333,-344.5,-598.0,1.9240714285714284,3.0197857142857143,4.868892857142858,[%emt 0.1] White checkmated,Yes
FICS rated standard game,FICS freechess.org,2022.08.29,?,kunde,kristijanZD,1-0,0:15:00.000,2183,98.9,C00,512398877,37,14:24:00,900+0,0:15:00.000,2066,,39.2,0.5384615384615384,-60.083333333333336,-124.75,0.7103333333333333,1.3656666666666666,4.554083333333334,[%emt 38.213] Black forfeits by disconnection,
FICS rated standard game,FICS freechess.org,2022.08.29,?,kristijanZD,kunde,0-1,0:15:00.000,2055,39.4,C41,512398801,42,14:10:00,900+0,0:15:00.000,2227,,102.7,25.8,107.71428571428571,-24.923076923076923,0.6787857142857143,3.512,2.413,[%emt 40.009] White resigns,
FICS rated standard game,FICS freechess.org,2022.08.29,?,kunde,kristijanZD,0-1,0:15:00.000,2207,106.4,A00,512398709,0,14:10:00,900+0,0:15:00.000,2060,,39.6,,,,,,,White forfeits by disconnection,
FICS rated standard game,FICS freechess.org,2022.08.29,?,Zangyglobal,exeComp,0-1,0:15:00.000,2714,42.9,E11,512398518,27,13:37:00,900+5,0:15:00.000,1720,,347.6,36.5,7.222222222222222,-29.125,0.9561111111111111,0.4648888888888888,1.7373750000000001,[%emt 1.793] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.08.29,?,kristijanZD,TheGrey,1-0,0:15:00.000,1844,31.8,B77,512397826,47,12:03:00,900+2,0:15:00.000,2199,,110.8,34.5625,409.6,414.15,1.1779333333333333,1.3746666666666665,1.0431,[%emt 7.017] Black checkmated,
FICS rated standard game,FICS freechess.org,2022.08.29,?,TheGrey,kristijanZD,0-1,0:15:00.000,2190,113.2,B41,512397777,142,11:38:00,900+2,0:15:00.000,1846,,31.9,-5.375,-293.3404255319149,-454.74468085106383,2.054468085106383,1.5393191489361702,1.136595744680851,[%emt 4.802] White resigns,
FICS rated standard game,FICS freechess.org,2022.08.29,?,TheClon,kristijanZD,0-1,0:15:00.000,2173,115.8,D00,512397561,130,11:03:00,900+2,0:15:00.000,1954,,172.9,-33.40909090909091,-13.186046511627907,-313.25581395348837,1.9537441860465115,2.851976744186047,1.6044418604651163,[%emt 7.458] White resigns,
FICS rated standard game,FICS freechess.org,2022.08.29,?,blore,YurijNone,0-1,0:15:00.000,2251,72.1,B05,512397034,88,09:59:00,900+0,0:15:00.000,2006,,21.0,81.83333333333333,-313.86206896551727,-616.3684210526316,1.767,3.8787931034482765,1.8706896551724137,[%emt 2.829] White checkmated,
FICS rated standard game,FICS freechess.org,2022.08.29,?,kamenozrout,Geforce,1/2-1/2,0:15:00.000,2388,67.2,C44,512396558,90,08:31:00,900+0,0:15:00.000,2148,Yes,42.4,57.70967741935484,-204.06666666666666,-691.3103448275862,2.322433333333334,5.382699999999999,2.3324137931034477,[%emt 0.84] Game drawn by repetition,
FICS rated standard game,FICS freechess.org,2022.08.29,?,scalaQueen,Achonk,1-0,0:15:00.000,2109,41.7,B32,512396350,92,08:01:00,900+0,0:15:00.000,1981,Yes,27.1,-71.06451612903226,-64.83333333333333,434.9166666666667,0.9582999999999999,1.2405333333333333,0.50955,[%emt 15.128] Black forfeits by disconnection,
FICS rated standard game,FICS freechess.org,2022.08.29,?,Notarious,MFajri,1-0,0:15:00.000,1597,151.4,C39,512396270,46,07:40:00,900+0,0:15:00.000,2824,Yes,52.1,-18.125,277.4,539.6666666666666,0.5551999999999999,3.074866666666667,1.8326000000000002,[%emt 11.572] Black forfeits by disconnection,
FICS rated standard game,FICS freechess.org,2022.08.29,?,kamenozrout,SEPry,1-0,0:15:00.000,2192,42.8,A18,512396096,7,07:11:00,900+0,0:15:00.000,2139,Yes,42.5,32.0,46.5,49.5,0.0,0.1615,0.415,[%emt 0.112] Black forfeits by disconnection,
FICS rated standard game,FICS freechess.org,2022.08.29,?,Geforce,konozrout,1-0,0:15:00.000,2220,51.0,B40,512396026,39,06:44:00,900+0,0:15:00.000,2380,,68.0,20.642857142857142,-4.538461538461538,352.75,0.24753846153846154,4.328230769230769,1.9826666666666661,[%emt 2.278] Black resigns,Yes
FICS rated standard game,FICS freechess.org,2022.08.29,?,foggydew,Geforce,0-1,0:15:00.000,2373,69.1,D31,512395839,60,05:47:00,900+0,0:15:00.000,2201,Yes,53.8,50.095238095238095,-19.75,-559.3333333333334,1.8134000000000003,2.7832,1.252315789473684,[%emt 0.1] White checkmated,
FICS rated standard game,FICS freechess.org,2022.08.29,?,leevorotation,KnightMeKing,1-0,0:15:00.000,2060,29.9,C41,512395693,57,05:19:00,900+0,0:15:00.000,2071,,74.2,151.65,388.63157894736844,678.3333333333334,0.675,1.3388947368421051,1.0838333333333334,[%emt 2.574] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.29,?,konozrout,Geforce,1-0,0:15:00.000,2394,70.2,C21,512395673,75,04:59:00,900+0,0:15:00.000,2208,Yes,51.4,67.65384615384616,-161.96,8.35,2.0941199999999998,3.19204,2.300708333333333,[%emt 0.637] Black checkmated,
FICS rated standard game,FICS freechess.org,2022.08.29,?,KnightMeKing,leevorotation,1-0,0:15:00.000,2089,76.0,A02,512395661,99,05:08:00,900+0,0:15:00.000,2051,,30.0,-0.11764705882352941,-101.84848484848484,81.125,0.5385454545454545,1.0978787878787877,1.74784375,[%emt 3.192] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.29,?,leevorotation,KnightMeKing,0-1,0:15:00.000,2042,30.1,A00,512395625,68,05:00:00,900+0,0:15:00.000,2110,,77.8,7.434782608695652,-395.8636363636364,-343.6666666666667,0.6180454545454546,0.779909090909091,1.3530681818181818,[%emt 7.193] White checkmated,
FICS rated standard game,FICS freechess.org,2022.08.29,?,KnightMeKing,leevorotation,1-0,0:15:00.000,2133,79.8,A02,512395590,89,04:48:00,900+0,0:15:00.000,2032,,30.2,24.666666666666668,267.17241379310343,331.07142857142856,0.6181379310344827,0.9177931034482758,1.0638103448275862,[%emt 6.726] Black checkmated,
FICS rated standard game,FICS freechess.org,2022.08.29,?,scalaQueen,HappyPawns,0-1,0:15:00.000,2689,76.0,E22,512395554,54,04:37:00,900+0,0:15:00.000,1985,Yes,27.2,-32.526315789473685,-563.2777777777778,-898.5714285714286,1.9678333333333333,3.4017222222222223,2.262941176470588,[%emt 0.1] White checkmated,Yes
FICS rated standard game,FICS freechess.org,2022.08.29,?,KnightMeKing,blore,0-1,0:15:00.000,1981,20.9,A02,512395543,110,04:26:00,900+0,0:15:00.000,2041,,30.3,-70.62162162162163,-182.83333333333334,-779.5138888888889,1.3748888888888888,3.000333333333333,0.46002777777777776,[%emt 1.26] White resigns,
FICS rated standard game,FICS freechess.org,2022.08.29,?,leevorotation,KnightMeKing,1-0,0:15:00.000,2047,30.4,B07,512395434,147,04:00:00,900+0,0:15:00.000,2118,,81.8,287.28,552.4791666666666,488.04347826086956,0.7989795918367346,1.093795918367347,0.9675000000000001,[%emt 1.413] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.29,?,KnightMeKing,leevorotation,0-1,0:15:00.000,2100,84.1,A02,512395388,112,03:47:00,900+0,0:15:00.000,2054,,30.5,-135.26315789473685,-79.48648648648648,-586.1034482758621,0.8752432432432432,1.3505675675675677,1.1915405405405406,[%emt 10.78] White resigns,
FICS rated standard game,FICS freechess.org,2022.08.29,?,hastrman,Geforce,0-1,0:15:00.000,2392,71.3,D30,512395377,52,03:44:00,900+0,0:15:00.000,1952,Yes,29.0,43.5,-188.94117647058823,-630.3636363636364,0.9147058823529411,2.5602941176470586,3.662941176470588,[%emt 2.026] White checkmated,
FICS rated standard game,FICS freechess.org,2022.08.29,?,leevorotation,KnightMeKing,1-0,0:15:00.000,2062,30.6,C50,512395358,57,03:42:00,900+0,0:15:00.000,2080,,86.6,24.5,484.94736842105266,693.2777777777778,0.4772631578947369,0.5419473684210527,1.3833888888888888,[%emt 0.293] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.29,?,KnightMeKing,leevorotation,0-1,0:15:00.000,2056,89.4,A02,512395344,126,03:28:00,900+0,0:15:00.000,2070,,30.7,-73.46511627906976,-60.416666666666664,-29.128205128205128,0.9211904761904761,1.9664999999999997,0.9587804878048779,[%emt 1.809] White resigns,
FICS rated standard game,FICS freechess.org,2022.08.28,?,exeComp,Ruvarashe,1-0,0:15:00.000,1681,68.5,B00,512394636,31,23:50:00,900+5,0:15:00.000,2714,Yes,42.6,63.45454545454545,43.1,55.2,3.9061999999999997,3.5244,9.2531,[%emt 0.1] Black forfeits on time,
FICS rated standard game,FICS freechess.org,2022.08.28,?,Ruvarashe,exeComp,0-1,0:15:00.000,2714,42.6,A25,512394556,36,23:26:00,900+5,0:15:00.000,1681,,68.5,2.230769230769231,-0.8333333333333334,-25.0,2.7503333333333337,4.2908333333333335,4.786272727272727,[%emt 20.814] White forfeits on time,Yes
FICS rated standard game,FICS freechess.org,2022.08.28,?,Notarious,pikozrout,1-0,0:15:00.000,2205,55.9,B01,512394011,97,20:56:00,900+0,0:15:00.000,2824,Yes,51.9,59.515151515151516,267.625,536.6875,1.1506875,3.8164687500000003,2.29590625,[%emt 0.335] Black resigns,Yes
FICS rated standard game,FICS freechess.org,2022.08.28,?,meroramadan,bebertherbar,0-1,0:20:00.000,2055,58.2,B01,512392560,96,15:57:00,1200+30,0:20:00.000,1967,,36.1,-5.909090909090909,-436.4375,-806.2903225806451,2.4016562499999994,2.6708125,0.8929354838709677,[%emt 6.114] White resigns,
FICS rated standard game,FICS freechess.org,2022.08.28,?,damouno,mcstorytaller,1-0,0:15:00.000,1924,30.5,A03,512392129,141,14:49:00,900+0,0:15:00.000,2190,,42.6,-106.25,-165.48936170212767,-12.065217391304348,1.347,4.172446808510638,0.9746956521739132,[%emt 0.968] Black forfeits on time,
FICS rated standard game,FICS freechess.org,2022.08.28,?,Aromas,IFDThor,0-1,0:15:00.000,2188,34.8,A50,512391998,20,14:59:00,900+0,0:15:00.000,1905,,29.2,42.57142857142857,5.166666666666667,-264.9166666666667,0.242,0.16266666666666665,0.4501666666666667,[%emt 0.1] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.08.28,?,mcstorytaller,damouno,0-1,0:15:00.000,2187,42.7,C02,512391908,68,14:33:00,900+0,0:15:00.000,1927,,30.6,29.652173913043477,-44.22727272727273,-88.23529411764706,1.0522272727272728,2.939818181818182,2.711659090909091,[%emt 3.645] White resigns,
