Event,Site,Date,Round,White,Black,Result,BlackClock,BlackElo,BlackIsComp,BlackRD,ECO,FICSGamesDBGameNo,PlyCount,Time,TimeControl,WhiteClock,WhiteElo,WhiteIsComp,WhiteRD,AvgEvalOpening,AvgEvalMiddle,AvgEvalEnd,AvgEmtOpening,AvgEmtMiddle,AvgEmtEnd,ResultComment
FICS rated standard game,FICS freechess.org,2023.02.20,?,kartoffelsuppe,Ismirdochegal,0-1,0:15:00.000,2400,,115.2,A03,530324005,136,12:58:00,900+0,0:15:00.000,1814,,50.6,-63.869565217391305,-285.22222222222223,-353.5111111111111,1.0834444444444444,1.6114444444444445,0.8646666666666665,[%emt 2.645] White resigns
FICS rated standard game,FICS freechess.org,2023.02.20,?,Ismirdochegal,kartoffelsuppe,1-0,0:15:00.000,1815,,50.7,A20,530323897,43,12:54:00,900+0,0:15:00.000,2397,,116.0,14.133333333333333,47.5,330.64285714285717,0.5019285714285714,0.6795000000000001,0.7360714285714286,[%emt 3.7] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.20,?,konozrout,Demicka,1-0,0:15:00.000,1839,,73.4,B40,530323886,25,12:53:00,900+0,0:15:00.000,2244,Yes,39.7,49.44444444444444,99.125,396.0,0.269,2.085375,3.49575,[%emt 4.164] Black checkmated
FICS rated standard game,FICS freechess.org,2023.02.20,?,kartoffelsuppe,Ismirdochegal,0-1,0:15:00.000,2394,,116.9,D04,530323866,50,12:50:00,900+0,0:15:00.000,1816,,50.7,0.5882352941176471,-190.3125,-574.0625,0.39175000000000004,0.515125,0.4590625,[%emt 2.84] White resigns
FICS rated standard game,FICS freechess.org,2023.02.20,?,ArasanX,exeComp,0-1,0:16:00.000,2738,Yes,36.3,A58,530323850,82,12:26:00,960+3,0:16:00.000,2797,Yes,33.4,42.17857142857143,-4.148148148148148,-104.29629629629629,1.3593333333333333,3.8115185185185187,6.091703703703704,[%emt 13.963] White resigns
FICS rated standard game,FICS freechess.org,2023.02.20,?,kunde,blore,1-0,0:15:00.000,1993,,25.4,A31,530323678,113,12:10:00,900+0,0:15:00.000,2076,,30.2,101.52631578947368,80.0,273.5,1.007135135135135,3.154945945945946,0.4250675675675676,[%emt 3.981] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.20,?,kartoffelsuppe,Ismirdochegal,0-1,0:15:00.000,2391,,117.8,B17,530323542,104,11:57:00,900+0,0:15:00.000,1817,,50.8,38.05714285714286,-168.61764705882354,-528.9411764705883,1.0177941176470588,1.9434705882352943,1.0685,[%emt 2.281] White resigns
FICS rated standard game,FICS freechess.org,2023.02.20,?,exeComp,ArasanX,1/2-1/2,0:16:00.000,2798,Yes,33.5,C67,530323444,137,11:28:00,960+3,0:16:00.000,2737,Yes,36.5,27.695652173913043,9.022222222222222,1.2555555555555555,2.3979999999999997,3.214333333333333,0.9992,[%emt 10.983] Neither player has mating material
FICS rated standard game,FICS freechess.org,2023.02.20,?,Ismirdochegal,MichaelOgbeide,1-0,0:15:00.000,2095,,35.4,A40,530323364,75,11:36:00,900+0,0:15:00.000,2378,,118.7,37.80769230769231,146.68,331.875,0.52396,2.0575200000000002,1.7846250000000001,[%emt 1.07] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.20,?,Hathkhola,Ismirdochegal,0-1,0:15:00.000,2377,,122.7,A48,530323283,102,11:12:00,900+0,0:15:00.000,1623,,66.3,-62.8,-171.94117647058823,-351.06060606060606,0.941,2.3260588235294115,3.3415454545454546,[%emt 3.23] White resigns
FICS unrated standard game,FICS freechess.org,2023.02.20,?,GreenArtifex,HooftRob,0-1,0:15:00.000,2065,,240.5,B01,530323257,70,11:01:00,900+2,0:15:00.000,2010,,37.9,34.75,-67.78260869565217,-297.2857142857143,2.074391304347826,4.567521739130435,3.1368695652173924,[%emt 23.412] White resigns
FICS rated standard game,FICS freechess.org,2023.02.20,?,ArasanX,exeComp,1/2-1/2,0:16:00.000,2736,Yes,36.6,B30,530323120,346,10:23:00,960+3,0:16:00.000,2799,Yes,33.6,15.620689655172415,0.9478260869565217,0.008695652173913044,2.6107652173913047,0.6355130434782609,0.47374782608695654,[%emt 0.1] Game drawn by the 50 move rule
FICS rated standard game,FICS freechess.org,2023.02.20,?,kartoffelsuppe,Ismirdochegal,0-1,0:15:00.000,2373,,123.1,C22,530323057,44,10:56:00,900+0,0:15:00.000,1839,,53.6,-28.6,-213.5,-647.3214285714286,0.4350714285714286,1.977857142857143,0.8450714285714286,[%emt 4.831] White resigns
FICS unrated standard game,FICS freechess.org,2023.02.20,?,HooftRob,GreenArtifex,0-1,0:15:00.000,2010,,37.9,C00,530323045,70,10:39:00,900+2,0:15:00.000,2065,,240.5,34.083333333333336,-59.17391304347826,-155.2173913043478,1.2695217391304348,1.6062173913043478,2.963478260869565,[%emt 2.859] White resigns
FICS rated standard game,FICS freechess.org,2023.02.20,?,scalaQueen,Alexbourg,0-1,0:15:00.000,2001,,31.3,C42,530322914,100,10:26:00,900+0,0:15:00.000,2037,Yes,27.5,-149.94117647058823,-622.969696969697,-1569.6333333333334,1.2676363636363637,1.458151515151515,1.8764545454545454,[%emt 3.851] White checkmated
FICS rated standard game,FICS freechess.org,2023.02.20,?,Alexbourg,scalaQueen,0-1,0:15:00.000,2029,Yes,27.5,C28,530322822,50,10:15:00,900+0,0:15:00.000,2009,,31.4,66.23529411764706,516.6875,-234.40625,1.216625,1.6955,2.7159375000000003,[%emt 12.64] White resigns
FICS rated standard game,FICS freechess.org,2023.02.20,?,scalaQueen,Alexbourg,1/2-1/2,0:15:00.000,2008,,31.6,C22,530322766,99,09:57:00,900+0,0:15:00.000,2030,Yes,27.6,32.029411764705884,-4.2727272727272725,-57.0,1.7016969696969697,2.4209090909090913,1.49190625,[%emt 2.002] Game drawn by repetition
FICS rated standard game,FICS freechess.org,2023.02.20,?,Alexbourg,scalaQueen,0-1,0:15:00.000,2022,Yes,27.7,C65,530322663,60,09:43:00,900+0,0:15:00.000,2016,,31.7,14.0,-86.25,-331.42105263157896,0.94895,2.2600500000000006,2.915368421052632,[%emt 16.536] White resigns
FICS rated standard game,FICS freechess.org,2023.02.20,?,exeComp,Ruvarashe,1-0,0:15:00.000,1743,,57.1,C42,530322594,51,09:26:00,900+5,0:15:00.000,2736,Yes,36.8,62.111111111111114,42.588235294117645,29.25,0.5872941176470589,3.333647058823529,4.504062500000001,[%emt 6.002] Black forfeits by disconnection
FICS rated standard game,FICS freechess.org,2023.02.20,?,scalaQueen,Alexbourg,1-0,0:15:00.000,2024,,31.8,C42,530322586,63,09:28:00,900+0,0:15:00.000,2014,Yes,27.8,87.77272727272727,131.28571428571428,463.35,1.124809523809524,3.652190476190476,2.0215,[%emt 6.727] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.20,?,Ruvarashe,exeComp,0-1,0:15:00.000,2736,Yes,36.8,A45,530322493,2,09:26:00,900+5,0:15:00.000,1743,,57.1,41.0,0.0,0.0,0.0,0.0,0.0,[%emt 0.0] White resigns
FICS rated standard game,FICS freechess.org,2023.02.20,?,exeComp,Ruvarashe,1-0,0:15:00.000,1743,,57.1,E12,530322491,61,09:02:00,900+5,0:15:00.000,2736,Yes,36.8,24.476190476190474,1.95,27.2,2.8313,4.33845,6.3389500000000005,[%emt 42.455] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.20,?,rodnojo,kunde,1/2-1/2,0:15:00.000,2077,,30.2,C41,530322387,129,08:57:00,900+0,0:15:00.000,2028,,28.6,-7.704545454545454,-282.06976744186045,-103.61904761904762,0.4486046511627906,0.6965813953488372,0.7578809523809523,[%emt 6.084] Game drawn by mutual agreement
FICS rated standard game,FICS freechess.org,2023.02.20,?,damouno,rodnojo,1-0,0:15:00.000,2034,,28.7,A02,530322293,195,08:30:00,900+0,0:15:00.000,2138,,36.6,142.92424242424244,-183.96923076923076,304.0833333333333,2.4714307692307687,0.7354923076923077,0.8589687500000001,[%emt 1.903] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.20,?,Ruvarashe,exeComp,0-1,0:15:00.000,2736,Yes,36.8,C26,530322282,42,08:28:00,900+5,0:15:00.000,1743,,57.1,3.2,5.928571428571429,-6.076923076923077,3.490357142857143,3.073142857142858,7.030461538461538,[%emt 80.347] White forfeits on time
FICS rated standard game,FICS freechess.org,2023.02.20,?,kunde,blore,1/2-1/2,0:15:00.000,2011,,25.5,A36,530322181,55,04:16:00,900+0,0:15:00.000,2093,,30.3,15.736842105263158,-69.11111111111111,-105.61111111111111,1.2132777777777777,1.5353333333333334,1.7059444444444445,[%emt 13.061] Game drawn by mutual agreement
FICS rated standard game,FICS freechess.org,2023.02.20,?,rodnojo,Ryangeegiggs,1-0,0:15:00.000,2125,,166.0,B20,530322160,2,08:26:00,900+0,0:15:00.000,2024,,28.7,36.5,0.0,0.0,0.0,0.0,0.0,[%emt 0.0] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.20,?,exeComp,Ruvarashe,1/2-1/2,0:15:00.000,1734,,57.1,C48,530322159,219,07:37:00,900+5,0:15:00.000,2744,Yes,36.8,3.054054054054054,0.0,-0.041666666666666664,5.525095890410959,2.460232876712329,1.0781944444444445,[%emt 7.596] Game drawn by repetition
FICS rated standard game,FICS freechess.org,2023.02.20,?,HappyPawns,konozrout,1-0,0:15:00.000,2245,Yes,39.7,E97,530322084,61,07:49:00,900+1,0:15:00.000,2735,Yes,59.4,29.047619047619047,-11.6,439.4,0.95885,3.7960499999999997,3.9218500000000005,[%emt 17.972] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.20,?,kunde,rodnojo,0-1,0:15:00.000,2014,,28.8,B21,530322081,80,07:52:00,900+0,0:15:00.000,2089,,30.4,8.925925925925926,-50.0,31.08,0.7273076923076924,0.9949230769230769,6.056961538461539,[%emt 7.769] White resigns
FICS rated standard game,FICS freechess.org,2023.02.20,?,rodnojo,kunde,1/2-1/2,0:15:00.000,2091,,30.5,C41,530322035,110,07:41:00,900+0,0:15:00.000,2012,,28.9,79.78378378378379,72.75,51.583333333333336,0.48886111111111114,1.093333333333333,0.9966666666666666,[%emt 11.611] Game drawn by mutual agreement
FICS rated standard game,FICS freechess.org,2023.02.20,?,kunde,rodnojo,1-0,0:15:00.000,2018,,29.0,B21,530322006,165,07:17:00,900+0,0:15:00.000,2085,,30.6,-151.64285714285714,135.6727272727273,181.5,1.1661090909090908,1.9050363636363639,0.8374074074074074,[%emt 1.803] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.20,?,Cloudfighter,exeComp,0-1,0:15:00.000,2744,Yes,36.7,B20,530321945,58,07:03:00,900+5,0:15:00.000,1432,,52.1,-90.6,-370.42105263157896,-913.0714285714286,2.365736842105263,3.326157894736842,3.724052631578947,[%emt 0.1] White checkmated
FICS rated standard game,FICS freechess.org,2023.02.20,?,Ruvarashe,exeComp,0-1,0:15:00.000,2744,Yes,36.7,B43,530321866,24,06:44:00,900+5,0:15:00.000,1734,,57.1,9.222222222222221,41.875,59.42857142857143,0.53375,1.7045,1.9295714285714285,[%emt 8.389] White resigns
FICS rated standard game,FICS freechess.org,2023.02.20,?,konozrout,SEPry,0-1,0:15:00.000,2279,,41.4,B01,530321826,80,06:27:00,900+0,0:15:00.000,2252,Yes,39.7,2.5185185185185186,-98.42307692307692,-233.91304347826087,1.429230769230769,3.214153846153846,1.6615576923076922,[%emt 16.334] White resigns
FICS rated standard game,FICS freechess.org,2023.02.20,?,dapuntos,Aromas,1-0,0:15:00.000,1967,,24.8,C55,530321807,29,06:37:00,900+0,0:15:00.000,2199,,54.0,25.9,65.77777777777777,348.0,1.064111111111111,1.2953333333333332,1.8252222222222225,[%emt 9.779] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.20,?,exeComp,Ruvarashe,1-0,0:15:00.000,1734,,57.1,C42,530321793,43,06:17:00,900+5,0:15:00.000,2744,Yes,36.7,55.2,37.0,45.285714285714285,4.172571428571429,6.449285714285716,3.7331428571428567,[%emt 11.965] Black forfeits on time
FICS rated standard game,FICS freechess.org,2023.02.20,?,kamenozrout,HappyPawns,0-1,0:15:00.000,2734,Yes,59.6,D30,530321789,56,06:24:00,900+1,0:15:00.000,2210,Yes,43.9,29.63157894736842,-139.11111111111111,-641.9722222222222,0.33977777777777773,4.033833333333333,2.9795555555555557,[%emt 22.262] White resigns
FICS rated standard game,FICS freechess.org,2023.02.20,?,Aromas,dapuntos,1-0,0:15:00.000,2213,,54.4,C11,530321787,29,06:35:00,900+0,0:15:00.000,1954,,24.9,32.2,63.0,743.7222222222222,0.30833333333333335,0.6331111111111112,0.7889444444444443,[%emt 1.209] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.20,?,MichaelOgbeide,kunde,1-0,0:15:00.000,2087,,30.7,A51,530321559,95,03:00:00,900+0,0:15:00.000,2087,,35.4,80.375,66.06451612903226,651.3548387096774,0.6265483870967742,2.07616129032258,1.3987741935483873,[%emt 28.819] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.20,?,Slek,rodnojo,0-1,0:15:00.000,1988,,29.3,E90,530321535,60,05:13:00,900+0,0:15:00.000,2112,,36.1,29.428571428571427,-6.15,-170.05263157894737,0.6827,6.0661,2.0136842105263155,[%emt 7.909] White resigns
FICS rated standard game,FICS freechess.org,2023.02.20,?,scalaQueen,Alexbourg,0-1,0:15:00.000,2016,,31.8,A44,530321325,116,03:50:00,900+0,0:15:00.000,2028,Yes,27.8,-339.61538461538464,-467.0,-591.1111111111111,1.3997105263157896,1.4800789473684213,1.1204473684210525,[%emt 1.788] White checkmated
FICS rated standard game,FICS freechess.org,2023.02.20,?,Ruvarashe,exeComp,0-1,0:15:00.000,2744,Yes,36.7,A00,530321309,0,04:07:00,900+5,0:15:00.000,1734,,57.1,,,,,,,White forfeits by disconnection
FICS rated standard game,FICS freechess.org,2023.02.20,?,Alexbourg,scalaQueen,0-1,0:15:00.000,2020,Yes,27.9,C24,530321252,92,03:31:00,900+0,0:15:00.000,2024,,32.0,6.483870967741935,-162.56666666666666,-675.1666666666667,1.3395333333333332,2.5335666666666663,0.8921166666666667,[%emt 68.009] White resigns
FICS rated standard game,FICS freechess.org,2023.02.20,?,exeComp,Ruvarashe,1-0,0:15:00.000,1734,,57.1,C43,530321211,63,03:12:00,900+5,0:15:00.000,2744,Yes,36.7,39.0,47.523809523809526,43.35,1.3222380952380952,3.9949047619047606,4.6072999999999995,[%emt 32.099] Black forfeits by disconnection
FICS rated standard game,FICS freechess.org,2023.02.20,?,scalaQueen,Alexbourg,0-1,0:15:00.000,2016,,32.1,A44,530321199,90,03:11:00,900+0,0:15:00.000,2028,Yes,28.0,-263.35483870967744,-549.8666666666667,-952.0882352941177,1.3522666666666665,4.741,1.5250689655172418,[%emt 1.652] White checkmated
FICS rated standard game,FICS freechess.org,2023.02.20,?,kamenozrout,Najma,1-0,0:15:00.000,1892,,25.8,B07,530321176,61,03:01:00,900+0,0:15:00.000,2206,Yes,43.9,88.66666666666667,-240.85,-625.35,2.2496,4.32825,3.63685,[%emt 6.541] Black forfeits on time
FICS rated standard game,FICS freechess.org,2023.02.20,?,Betin,kunde,0-1,0:15:00.000,2087,,30.8,D03,530321164,94,03:12:00,900+0,0:15:00.000,1981,,34.2,10.78125,-23.70967741935484,-464.2903225806452,0.47335483870967743,1.606483870967742,0.7950645161290323,[%emt 1.804] White resigns
FICS rated standard game,FICS freechess.org,2023.02.20,?,Alexbourg,scalaQueen,1/2-1/2,0:15:00.000,2028,Yes,28.1,C24,530321144,49,02:55:00,900+0,0:15:00.000,2016,,32.2,53.588235294117645,62.125,-207.9375,0.6360625,3.2714375,3.3678125,[%emt 1.926] Game drawn by repetition
FICS rated standard game,FICS freechess.org,2023.02.20,?,Ruvarashe,exeComp,1/2-1/2,0:15:00.000,2752,Yes,36.7,B43,530321141,141,02:33:00,900+5,0:15:00.000,1725,,57.1,49.666666666666664,6.553191489361702,-0.17391304347826086,3.586276595744681,3.4201063829787235,1.8208695652173914,[%emt 1.779] Neither player has mating material
FICS rated standard game,FICS freechess.org,2023.02.20,?,scalaQueen,Alexbourg,0-1,0:15:00.000,2007,,32.3,A44,530321108,92,02:37:00,900+0,0:15:00.000,2037,Yes,28.1,-277.4516129032258,-598.8333333333334,-667.2222222222222,2.0194666666666667,2.1068333333333333,0.7212166666666666,[%emt 1.659] White checkmated
FICS rated standard game,FICS freechess.org,2023.02.20,?,kunde,leevorotation,0-1,0:15:00.000,2002,,50.6,C42,530321083,60,02:38:00,900+0,0:15:00.000,2097,,30.9,1.2380952380952381,-194.1,-546.7631578947369,0.42580000000000007,1.23905,0.8262105263157895,[%emt 9.146] White resigns
FICS rated standard game,FICS freechess.org,2023.02.20,?,leevorotation,kunde,1/2-1/2,0:15:00.000,2099,,31.1,C41,530321066,82,02:29:00,900+0,0:15:00.000,2000,,51.1,38.92857142857143,137.8148148148148,74.74074074074075,0.6641851851851851,0.5362222222222223,0.5224074074074074,[%emt 7.748] Game drawn by mutual agreement
FICS rated standard game,FICS freechess.org,2023.02.20,?,rumbia,konozrout,1-0,0:15:00.000,2255,Yes,39.8,A00,530320950,103,01:36:00,900+0,0:15:00.000,2507,,97.0,-106.08571428571429,22.11764705882353,515.8823529411765,1.9902647058823533,2.3400882352941172,1.2497941176470586,[%emt 7.709] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.20,?,kamenozrout,Najma,1-0,0:15:00.000,1892,,26.1,A41,530320934,71,01:26:00,900+0,0:15:00.000,2204,Yes,44.1,71.625,193.04347826086956,210.6521739130435,1.8452608695652168,4.218782608695652,6.445673913043478,[%emt 0.247] Black forfeits on time
FICS rated standard game,FICS freechess.org,2023.02.20,?,NowLoading,pikozrout,0-1,0:15:00.000,2329,Yes,50.8,A00,530320752,16,00:22:00,900+0,0:15:00.000,1872,,223.3,-22.0,-372.2,-606.2,2.0446,1.4262000000000001,2.491,[%emt 26.571] White resigns
FICS rated standard game,FICS freechess.org,2023.02.19,?,exeComp,ADITYAREDDY,1-0,0:15:00.000,1451,,135.4,C40,530319898,24,19:33:00,900+5,0:15:00.000,2752,Yes,36.5,80.66666666666667,248.625,427.0,0.191375,3.7928750000000004,4.689571428571428,[%emt 3.977] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.19,?,damouno,Aromas,1-0,0:15:00.000,1958,,24.5,D02,530319867,73,19:18:00,900+0,0:15:00.000,2126,,36.9,45.12,237.20833333333334,696.8888888888889,0.8674583333333331,2.295083333333333,2.2773333333333334,[%emt 0.708] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.19,?,Aromas,damouno,0-1,0:15:00.000,2121,,37.0,C10,530319778,78,18:58:00,900+0,0:15:00.000,1963,,24.6,17.77777777777778,-107.5,-688.96,0.6840384615384617,3.2382692307692307,1.63584,[%emt 5.934] White resigns
FICS rated standard game,FICS freechess.org,2023.02.19,?,Achonk,scalaQueen,1-0,0:15:00.000,2040,Yes,28.0,A00,530319722,111,18:39:00,900+0,0:15:00.000,2032,,41.4,275.3157894736842,626.3243243243244,829.7333333333333,1.5094324324324324,1.6794324324324323,1.5019999999999998,[%emt 2.116] Black checkmated
FICS rated standard game,FICS freechess.org,2023.02.19,?,pikozrout,Shefu,0-1,0:15:00.000,2735,,100.1,A22,530319670,102,18:34:00,900+0,0:15:00.000,2331,Yes,50.9,0.6,-123.61764705882354,-510.2121212121212,1.4517647058823528,1.6255882352941178,1.6653939393939396,[%emt 3.769] White resigns
FICS rated standard game,FICS freechess.org,2023.02.19,?,Chessnull,KnightMeKing,1-0,0:15:00.000,2026,,31.7,A10,530319406,97,17:46:00,900+0,0:15:00.000,2059,,123.8,46.24242424242424,272.4375,822.515625,0.43809375,2.5382187500000004,2.0357812500000003,[%emt 0.68] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.19,?,KnightMeKing,Chessnull,0-1,0:15:00.000,2005,,132.3,A03,530319323,152,17:21:00,900+0,0:15:00.000,2035,,31.9,-75.13725490196079,-175.34,-380.12,1.84902,1.8843,4.12679,[%emt 1.731] White resigns
FICS rated standard game,FICS freechess.org,2023.02.19,?,KnightMeKing,Chessnull,1-0,0:15:00.000,1987,,155.1,A02,530319038,41,16:56:00,900+0,0:15:00.000,2038,,32.0,-14.857142857142858,86.23076923076923,550.6538461538462,0.469,0.49830769230769234,1.3195000000000001,[%emt 0.972] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.19,?,Chessnull,KnightMeKing,0-1,0:15:00.000,2029,,32.1,A10,530319013,78,16:42:00,900+0,0:15:00.000,2086,,172.6,-112.25925925925925,-191.92307692307693,-109.57142857142857,1.2027692307692308,1.579846153846154,2.55076,[%emt 1.24] White checkmated
FICS rated standard game,FICS freechess.org,2023.02.19,?,KnightMeKing,Aromas,0-1,0:15:00.000,1961,,24.7,A03,530318683,72,15:47:00,900+0,0:15:00.000,2039,,32.2,-31.96,-41.291666666666664,-357.2894736842105,0.41620833333333335,0.835,3.538565217391304,[%emt 5.805] White resigns
FICS rated standard game,FICS freechess.org,2023.02.19,?,Aromas,KnightMeKing,1-0,0:15:00.000,2049,,32.3,C44,530318583,113,15:21:00,900+0,0:15:00.000,1951,,24.8,31.36842105263158,-27.972972972972972,326.52941176470586,1.6457297297297298,2.7651891891891895,0.7551621621621621,[%emt 2.475] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.19,?,family,GriffyJr,1/2-1/2,0:15:00.000,2051,Yes,34.9,A46,530318370,123,15:01:00,900+0,0:15:00.000,2001,,48.5,121.95238095238095,137.97560975609755,114.925,0.7599268292682926,1.3534146341463416,1.170075,[%emt 1.969] Game drawn by repetition
FICS rated standard game,FICS freechess.org,2023.02.19,?,rodnojo,MichaelOgbeide,0-1,0:15:00.000,2081,,35.2,B22,530318361,70,14:57:00,900+0,0:15:00.000,1994,,28.9,-4.25,96.95652173913044,-185.95652173913044,0.5018695652173912,2.034478260869565,2.1789565217391305,[%emt 18.95] White resigns
FICS rated standard game,FICS freechess.org,2023.02.19,?,Aromas,KhairiSori,0-1,0:15:00.000,2141,,102.7,C47,530318328,42,15:02:00,900+0,0:15:00.000,1951,,24.8,-42.666666666666664,-199.35714285714286,-780.1538461538462,0.6767857142857144,0.9598571428571429,3.1856153846153843,[%emt 4.443] White resigns
