Event,Site,Date,Round,White,Black,Result,BlackClock,BlackElo,BlackIsComp,BlackRD,ECO,FICSGamesDBGameNo,PlyCount,Time,TimeControl,WhiteClock,WhiteElo,WhiteIsComp,WhiteRD,AvgEvalOpening,AvgEvalMiddle,AvgEvalEnd,AvgEmtOpening,AvgEmtMiddle,AvgEmtEnd,ResultComment
FICS rated standard game,FICS freechess.org,2022.03.15,?,MichaelOgbeide,blore,1/2-1/2,0:15:00.000,1896,,0.0,C45,510884048,42,07:29:00,900+0,0:15:00.000,2148,,0.0,41.8,19.571428571428573,-61.30769230769231,0.5763571428571429,0.6929285714285713,0.8882307692307693,[%emt 1.183] Game drawn by mutual agreement
FICS rated standard game,FICS freechess.org,2022.03.15,?,Ruvarashe,Hutnik,0-1,0:15:00.000,2764,Yes,0.0,D30,510883918,23,07:19:00,900+5,0:15:00.000,1807,,0.0,21.75,5.142857142857143,-11.785714285714285,0.0852857142857143,0.33514285714285713,0.21957142857142864,[%emt 7.199] White resigns
FICS rated standard game,FICS freechess.org,2022.03.15,?,GriffySr,gerichan,1-0,0:05:00.000,2037,,0.0,C50,510883902,109,07:00:00,300+30,0:05:00.000,2223,Yes,0.0,-59.78378378378378,-98.52777777777777,-27.208333333333332,0.3688055555555556,1.608888888888889,2.5593611111111105,[%emt 0.141] Black forfeits by disconnection
FICS rated standard game,FICS freechess.org,2022.03.15,?,blore,MichaelOgbeide,0-1,0:15:00.000,2145,,0.0,C11,510883882,56,07:09:00,900+0,0:15:00.000,1899,,0.0,26.473684210526315,-131.55555555555554,-503.30555555555554,0.8791666666666667,1.0114444444444446,2.309277777777778,[%emt 4.027] White resigns
FICS rated standard game,FICS freechess.org,2022.03.15,?,exeComp,Ruvarashe,1-0,0:15:00.000,1807,,0.0,D35,510883510,89,06:03:00,900+5,0:15:00.000,2737,Yes,0.0,43.233333333333334,68.75862068965517,431.3103448275862,4.799206896551725,4.195689655172414,3.5000344827586205,[%emt 19.167] Black forfeits on time
FICS rated standard game,FICS freechess.org,2022.03.15,?,gerichan,GriffySr,0-1,0:05:00.000,2219,Yes,0.0,C00,510883342,50,06:11:00,300+30,0:05:00.000,2041,,0.0,64.76470588235294,99.375,-117.5625,1.000875,1.045875,3.47028125,[%emt 0.1] White resigns
FICS rated standard game,FICS freechess.org,2022.03.15,?,Azani,Knightsmasher,0-1,0:15:00.000,2493,Yes,0.0,C25,510883310,20,06:09:00,900+0,0:15:00.000,1994,,0.0,-7.428571428571429,-122.33333333333333,-199.0,0.25066666666666665,2.128166666666667,3.290166666666667,[%emt 18.888] White resigns
FICS rated standard game,FICS freechess.org,2022.03.15,?,GriffySr,gerichan,0-1,0:05:00.000,2029,,0.0,C50,510883256,54,06:02:00,300+30,0:05:00.000,2231,Yes,0.0,22.31578947368421,-98.38888888888889,-643.1818181818181,0.7476666666666668,1.786833333333333,1.0693529411764706,[%emt 19.156] White resigns
FICS rated standard game,FICS freechess.org,2022.03.15,?,sentiger,GriffySr,0-1,0:15:00.000,2225,Yes,0.0,B95,510883176,42,05:57:00,900+0,0:15:00.000,2139,,0.0,35.86666666666667,18.714285714285715,-388.38461538461536,0.294,0.6616428571428571,0.3266153846153846,[%emt 0.105] White resigns
FICS rated standard game,FICS freechess.org,2022.03.15,?,GriffySr,sentiger,1-0,0:15:00.000,2145,,0.0,C47,510883146,49,05:52:00,900+0,0:15:00.000,2219,Yes,0.0,17.41176470588235,-25.1875,171.3125,0.3579375,0.7250624999999999,1.596875,[%emt 0.1] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.15,?,gerichan,GriffySr,1-0,0:05:00.000,2231,Yes,0.0,B22,510883102,45,05:45:00,300+30,0:05:00.000,2017,,0.0,31.3125,273.93333333333334,687.8571428571429,0.7341333333333332,1.5611333333333335,2.7862857142857145,[%emt 17.481] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.15,?,Ruvarashe,Hutnik,0-1,0:15:00.000,2764,Yes,0.0,A22,510883020,48,05:15:00,900+5,0:15:00.000,1807,,0.0,5.235294117647059,-12.875,-37.8,0.80225,3.44125,4.046133333333333,[%emt 33.986] White forfeits by disconnection
FICS rated standard game,FICS freechess.org,2022.03.15,?,Ruvarashe,Hutnik,0-1,0:15:00.000,2764,Yes,0.0,A22,510881830,26,02:36:00,900+5,0:15:00.000,1809,,0.0,-4.555555555555555,-47.25,-123.5625,0.31025,0.73475,2.0840625,[%emt 14.786] White resigns
FICS rated standard game,FICS freechess.org,2022.03.15,?,Hutnik,Ruvarashe,1-0,0:15:00.000,1809,,0.0,D38,510881780,30,02:30:00,900+5,0:15:00.000,2764,Yes,0.0,31.727272727272727,49.1,125.0,0.505,0.7882999999999999,3.5186666666666664,[%emt 24.716] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.15,?,aleshakkk,lutidol,0-1,0:33:00.000,2136,,0.0,D11,510881758,24,02:19:00,1980+33,0:33:00.000,1989,,0.0,3.7777777777777777,-32.625,-215.42857142857142,2.218625,5.111000000000001,4.287285714285714,[%emt 40.256] White resigns
FICS rated standard game,FICS freechess.org,2022.03.15,?,damouno,guarionex,1-0,0:15:00.000,1849,,0.0,A02,510881690,119,01:58:00,900+0,0:15:00.000,2222,,0.0,13.35,284.3076923076923,1038.474358974359,0.6534358974358975,1.7047179487179482,1.114025641025641,[%emt 1.145] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.15,?,guarionex,damouno,0-1,0:15:00.000,2220,,0.0,B28,510881618,22,01:58:00,900+0,0:15:00.000,1851,,0.0,21.25,-17.142857142857142,-237.71428571428572,0.3717142857142857,0.36642857142857144,0.5755714285714285,[%emt 1.543] White resigns
FICS rated standard game,FICS freechess.org,2022.03.15,?,damouno,guarionex,1-0,0:15:00.000,1853,,0.0,A02,510881614,39,01:55:00,900+0,0:15:00.000,2218,,0.0,137.78571428571428,486.2307692307692,633.1666666666666,0.4104615384615385,0.49184615384615377,1.6320833333333333,[%emt 1.991] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.15,?,guarionex,damouno,1/2-1/2,0:15:00.000,2224,,0.0,C00,510881600,126,01:42:00,900+0,0:15:00.000,1847,,0.0,-38.95348837209303,-23.738095238095237,8.804878048780488,1.0777142857142858,1.2956904761904764,1.0937073170731706,[%emt 0.1] Game drawn by mutual agreement
FICS rated standard game,FICS freechess.org,2022.03.15,?,damouno,guarionex,1-0,0:15:00.000,1849,,0.0,A02,510881550,71,01:32:00,900+0,0:15:00.000,2222,,0.0,-5.916666666666667,158.7391304347826,452.7391304347826,1.0924347826086955,1.232695652173913,0.8966956521739131,[%emt 3.271] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.15,?,Hutnik,Ranjeetsingh,1-0,0:15:00.000,1700,,0.0,C50,510881144,47,00:11:00,900+5,0:15:00.000,2764,Yes,0.0,70.125,466.4,500.25,1.5076,2.1688666666666667,1.5745666666666667,[%emt 0.1] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.14,?,Ranjeetsingh,Hutnik,0-1,0:15:00.000,2764,Yes,0.0,B20,510881082,50,23:57:00,900+5,0:15:00.000,1700,,0.0,-73.29411764705883,-552.6875,-539.0,2.19625,4.0211875,1.5900937499999999,[%emt 0.1] White checkmated
FICS rated standard game,FICS freechess.org,2022.03.14,?,aleshakkk,Betin,1-0,0:15:00.000,2061,,0.0,A86,510880726,43,23:01:00,900+0,0:15:00.000,1973,,0.0,56.0,-20.5,-40.357142857142854,1.7757142857142856,2.753214285714286,7.9187142857142865,[%emt 53.784] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.14,?,Limbor,Speyside,0-1,0:30:00.000,2127,Yes,0.0,A00,510880692,0,23:12:00,1800+0,0:30:00.000,1887,,0.0,,,,,,,White resigns
FICS rated standard game,FICS freechess.org,2022.03.14,?,Speyside,Limbor,1-0,0:30:00.000,1890,,0.0,B47,510880684,63,22:41:00,1800+0,0:30:00.000,2124,Yes,0.0,22.772727272727273,-82.9047619047619,25.0625,2.232047619047619,3.6790476190476187,6.107,[%emt 0.1] Black checkmated
FICS rated standard game,FICS freechess.org,2022.03.14,?,Knightsmasher,pchti,1-0,0:15:00.000,1611,,0.0,D11,510879874,29,21:23:00,900+0,0:15:00.000,2493,Yes,0.0,38.9,64.0,406.94444444444446,0.7709999999999999,2.344222222222222,3.4812777777777777,[%emt 17.13] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.14,?,Aromas,Knightsmasher,0-1,0:15:00.000,2492,Yes,0.0,D00,510877818,88,18:01:00,900+0,0:15:00.000,1905,,0.0,4.266666666666667,-162.9655172413793,-404.9655172413793,2.6994137931034476,2.6763448275862074,0.5967931034482759,[%emt 9.142] White resigns
FICS rated standard game,FICS freechess.org,2022.03.14,?,foggydew,MrVali,1-0,0:15:00.000,1798,,0.0,B00,510876644,43,16:51:00,900+0,0:15:00.000,2292,Yes,0.0,57.06666666666667,178.57142857142858,515.9285714285714,1.2070714285714286,2.6146428571428575,3.168071428571428,[%emt 9.343] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.14,?,MrVali,foggydew,0-1,0:15:00.000,2291,Yes,0.0,A46,510876526,86,16:35:00,900+0,0:15:00.000,1799,,0.0,50.0,36.57142857142857,-555.25,1.7212857142857143,3.569142857142857,0.537875,[%emt 9.906] White resigns
FICS rated standard game,FICS freechess.org,2022.03.14,?,foggydew,MrVali,1-0,0:15:00.000,1800,,0.0,D25,510876260,75,16:18:00,900+0,0:15:00.000,2290,Yes,0.0,71.92307692307692,189.88,547.2,1.37184,4.135840000000001,2.794166666666667,[%emt 1.657] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.14,?,MrVali,foggydew,0-1,0:15:00.000,2289,Yes,0.0,A80,510875970,52,16:08:00,900+0,0:15:00.000,1801,,0.0,-6.833333333333333,59.470588235294116,-378.94117647058823,1.3496470588235296,2.5457058823529413,1.854529411764706,[%emt 6.532] White resigns
FICS rated standard game,FICS freechess.org,2022.03.14,?,foggydew,MrVali,1-0,0:15:00.000,1802,,0.0,D02,510875798,20,16:03:00,900+0,0:15:00.000,2288,Yes,0.0,70.0,134.16666666666666,701.1666666666666,0.4025,0.6236666666666667,3.3098333333333336,[%emt 3.282] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.14,?,MrVali,foggydew,0-1,0:15:00.000,2287,Yes,0.0,A45,510875668,64,15:49:00,900+0,0:15:00.000,1803,,0.0,-9.136363636363637,-99.42857142857143,-206.23809523809524,1.309095238095238,2.7114761904761906,1.7778095238095237,[%emt 9.922] White resigns
FICS rated standard game,FICS freechess.org,2022.03.14,?,DasR,Hutnik,0-1,0:15:00.000,2764,Yes,0.0,B87,510875518,43,15:37:00,900+5,0:15:00.000,1672,,0.0,31.2,-204.71428571428572,-464.64285714285717,0.33828571428571425,2.084571428571429,5.9240714285714295,[%emt 9.45] White resigns
FICS rated standard game,FICS freechess.org,2022.03.14,?,foggydew,MrVali,1-0,0:15:00.000,1804,,0.0,D02,510875484,89,15:34:00,900+0,0:15:00.000,2286,Yes,0.0,67.7,63.51724137931034,516.0344827586207,1.3074482758620687,2.7242758620689655,1.3488448275862068,[%emt 5.625] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.14,?,MrVali,foggydew,0-1,0:15:00.000,2285,Yes,0.0,D05,510875228,60,15:25:00,900+0,0:15:00.000,1805,,0.0,-10.761904761904763,-132.45,-467.89473684210526,1.8666,2.3797,1.8904210526315792,[%emt 7.109] White resigns
FICS rated standard game,FICS freechess.org,2022.03.14,?,Rmigas,Bkosuta,1-0,0:15:00.000,1756,,0.0,A40,510875224,61,15:11:00,900+0,0:15:00.000,2297,,0.0,95.19047619047619,305.95,555.4,3.0570000000000004,4.334300000000001,4.495699999999999,[%emt 17.423] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.14,?,foggydew,MrVali,1-0,0:15:00.000,1806,,0.0,C10,510875066,63,15:14:00,900+0,0:15:00.000,2284,Yes,0.0,76.04545454545455,40.42857142857143,285.05,1.6055714285714289,2.2824285714285715,2.35555,[%emt 11.546] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.14,?,MrVali,foggydew,0-1,0:15:00.000,2283,Yes,0.0,A48,510874860,54,15:05:00,900+0,0:15:00.000,1807,,0.0,27.94736842105263,19.5,-229.94117647058823,0.9292777777777778,1.1332222222222221,3.3605294117647055,[%emt 5.968] White resigns
FICS rated standard game,FICS freechess.org,2022.03.14,?,GriffySr,gerichan,1/2-1/2,0:05:00.000,2012,,0.0,C50,510874736,87,14:53:00,300+30,0:05:00.000,2235,Yes,0.0,17.466666666666665,-327.3448275862069,-248.42857142857142,0.9967241379310345,1.7492758620689655,1.457607142857143,[%emt 0.188] Game drawn by mutual agreement
FICS rated standard game,FICS freechess.org,2022.03.14,?,BrunoBommel,foggydew,0-1,0:15:00.000,2278,Yes,0.0,A41,510874540,78,14:35:00,900+0,0:15:00.000,2149,,0.0,72.92592592592592,103.96153846153847,-282.44,1.5085,3.3106923076923076,2.9869199999999996,[%emt 12.125] White resigns
FICS rated standard game,FICS freechess.org,2022.03.14,?,MichaelOgbeide,KnightMeKing,1-0,0:15:00.000,1970,,0.0,B15,510874148,93,14:13:00,900+0,0:15:00.000,2141,,0.0,14.03125,48.0,497.76666666666665,1.542967741935484,3.0789999999999997,2.5768666666666666,[%emt 5.589] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.14,?,anterdabbous,SergeZ,0-1,0:15:00.000,2249,,0.0,E92,510873880,64,14:08:00,900+0,0:15:00.000,1859,,0.0,58.27272727272727,-7.333333333333333,-407.05882352941177,0.3887619047619048,1.3297619047619047,2.4800476190476197,[%emt 1.996] White checkmated
FICS rated standard game,FICS freechess.org,2022.03.14,?,KnightMeKing,MichaelOgbeide,1/2-1/2,0:15:00.000,2145,,0.0,A02,510873776,133,13:51:00,900+0,0:15:00.000,1966,,0.0,-210.06666666666666,-429.90909090909093,-141.22727272727272,0.8188636363636363,1.5794318181818179,1.6202727272727273,[%emt 1.981] Game drawn by mutual agreement
FICS rated standard game,FICS freechess.org,2022.03.14,?,SergeZ,kunde,1-0,0:15:00.000,2018,,0.0,C41,510873412,84,13:45:00,900+0,0:15:00.000,2240,,0.0,69.06896551724138,174.0,385.3703703703704,0.53275,1.266,1.4585925925925924,[%emt 6.104] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.14,?,MichaelOgbeide,KnightMeKing,1-0,0:15:00.000,1970,,0.0,B32,510873348,83,13:38:00,900+0,0:15:00.000,2141,,0.0,5.714285714285714,284.3703703703704,606.5,1.0102962962962962,1.7751111111111106,1.1684074074074073,[%emt 5.862] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.14,?,kunde,MichaelOgbeide,0-1,0:15:00.000,2135,,0.0,B21,510873082,118,13:17:00,900+0,0:15:00.000,2024,,0.0,70.175,-24.46153846153846,-577.0512820512821,2.155051282051282,2.274153846153846,0.9949743589743588,[%emt 5.574] White resigns
FICS rated standard game,FICS freechess.org,2022.03.14,?,mlaren,Speyside,0-1,0:30:00.000,2121,Yes,0.0,B21,510872790,96,12:24:00,1800+0,0:30:00.000,1892,,0.0,20.90909090909091,-112.375,-46.83870967741935,3.3334374999999996,6.6141875,3.794806451612903,[%emt 16.109] White forfeits on time
FICS rated standard game,FICS freechess.org,2022.03.14,?,gerichan,GriffySr,1-0,0:05:00.000,2248,Yes,0.0,B22,510872712,67,13:05:00,300+30,0:05:00.000,1999,,0.0,61.95652173913044,357.3636363636364,533.5909090909091,0.40045454545454545,0.7952727272727272,2.388318181818182,[%emt 8.089] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.14,?,Betin,melun,0-1,0:15:00.000,1958,,0.0,D02,510872630,48,13:03:00,900+0,0:15:00.000,2071,,0.0,10.0,-74.5625,-269.93333333333334,0.8793124999999999,0.671875,0.7338000000000001,[%emt 1.757] White resigns
FICS rated standard game,FICS freechess.org,2022.03.14,?,melun,Betin,0-1,0:15:00.000,2065,,0.0,C40,510872588,82,12:52:00,900+0,0:15:00.000,1964,,0.0,88.32142857142857,-155.7037037037037,-357.8,0.6123703703703703,2.1247407407407413,1.8273333333333335,[%emt 3.227] White checkmated
FICS rated standard game,FICS freechess.org,2022.03.14,?,Betin,melun,1-0,0:15:00.000,1970,,0.0,D03,510872406,163,12:37:00,900+0,0:15:00.000,2059,,0.0,12.818181818181818,119.29629629629629,472.72340425531917,0.9287222222222223,1.26712962962963,0.629,[%emt 1.828] Black checkmated
FICS rated standard game,FICS freechess.org,2022.03.14,?,Hutnik,Ranjeetsingh,1-0,0:15:00.000,1700,,0.0,C60,510872328,51,12:32:00,900+5,0:15:00.000,2764,Yes,0.0,93.88888888888889,313.11764705882354,605.75,1.8166470588235295,3.494647058823529,2.9273125,[%emt 1.056] Black checkmated
FICS rated standard game,FICS freechess.org,2022.03.14,?,MarcovanBanten,foggydew,1-0,0:15:00.000,2283,Yes,0.0,B30,510872248,49,12:30:00,900+0,0:15:00.000,2404,,0.0,36.64705882352941,229.5,575.25,1.069375,4.359125,2.773,[%emt 7.482] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.14,?,melun,Betin,0-1,0:15:00.000,2053,,0.0,C40,510872192,50,12:30:00,900+0,0:15:00.000,1976,,0.0,98.52941176470588,-69.3125,-164.53846153846155,0.709,2.38175,0.7851250000000001,[%emt 2.344] White checkmated
FICS rated standard game,FICS freechess.org,2022.03.14,?,exeComp,Artpongkit,1-0,0:15:00.000,1705,,0.0,C68,510872162,14,12:32:00,900+5,0:15:00.000,2737,Yes,0.0,40.0,56.0,112.0,0.081,0.2385,2.1667499999999995,[%emt 11.353] Black forfeits by disconnection
FICS rated standard game,FICS freechess.org,2022.03.14,?,Betin,melun,1-0,0:15:00.000,1983,,0.0,D02,510872096,49,12:25:00,900+0,0:15:00.000,2046,,0.0,32.470588235294116,25.375,392.35714285714283,0.40756250000000005,1.5679375000000002,2.5462499999999997,[%emt 3.795] Black checkmated
FICS rated standard game,FICS freechess.org,2022.03.14,?,melun,Betin,1-0,0:15:00.000,2056,,0.0,C40,510872010,40,12:20:00,900+0,0:15:00.000,1973,,0.0,114.5,39.69230769230769,212.6153846153846,0.4770769230769231,1.1233076923076923,2.231692307692308,[%emt 3.737] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.14,?,GriffyJr,Limbor,1-0,0:15:00.000,1876,,0.0,E63,510871986,77,12:16:00,900+0,0:15:00.000,2126,Yes,0.0,46.26923076923077,-59.84,473.88,1.0018,1.58296,1.49838,[%emt 0.1] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.14,?,Betin,melun,1-0,0:15:00.000,1979,,0.0,D03,510871942,81,12:15:00,900+0,0:15:00.000,2050,,0.0,39.035714285714285,194.0,480.11538461538464,0.43566666666666665,1.1398888888888887,0.4738076923076923,[%emt 2.0] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.14,?,Knightsmasher,carmelovita,1-0,0:15:00.000,1579,,0.0,A18,510871776,67,11:56:00,900+0,0:15:00.000,2492,Yes,0.0,230.43478260869566,666.2272727272727,1146.888888888889,2.509090909090909,3.3081363636363634,1.0648181818181817,[%emt 0.166] Black forfeits by disconnection
FICS rated standard game,FICS freechess.org,2022.03.14,?,Knightsmasher,Rmigas,0-1,0:15:00.000,2157,,0.0,D45,510871408,92,11:22:00,900+0,0:15:00.000,2506,Yes,0.0,9.96774193548387,-404.8666666666667,-399.2631578947368,1.3125000000000002,3.4562333333333344,1.3350000000000002,[%emt 2.614] White checkmated
FICS rated standard game,FICS freechess.org,2022.03.14,?,GriffySr,gerichan,1-0,0:05:00.000,2002,,0.0,A80,510870712,23,10:48:00,300+30,0:05:00.000,2242,Yes,0.0,88.0,44.0,85.14285714285714,0.37871428571428567,0.4067142857142857,1.2393571428571428,[%emt 0.102] Black forfeits by disconnection
FICS rated standard game,FICS freechess.org,2022.03.14,?,KnightMeKing,MichaelOgbeide,0-1,0:15:00.000,2130,,0.0,A02,510870570,60,10:26:00,900+0,0:15:00.000,1971,,0.0,-14.857142857142858,-192.85,-683.1578947368421,0.44140000000000007,2.3498000000000006,3.2557894736842106,[%emt 6.56] White resigns
FICS rated standard game,FICS freechess.org,2022.03.14,?,gerichan,GriffyJr,1-0,0:05:00.000,2137,Yes,0.0,C33,510870504,47,10:28:00,300+30,0:05:00.000,1991,,0.0,20.4375,258.93333333333334,581.2333333333333,1.5091333333333334,1.2591333333333334,0.8292333333333335,[%emt 10.916] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.14,?,MichaelOgbeide,KnightMeKing,1-0,0:15:00.000,1976,,0.0,D31,510870386,87,10:13:00,900+0,0:15:00.000,2125,,0.0,73.7,350.6551724137931,695.7884615384615,0.5905862068965517,2.170517241379311,0.8783928571428571,[%emt 4.683] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.14,?,MichaelOgbeide,kunde,1/2-1/2,0:15:00.000,2025,,0.0,C41,510870108,173,09:47:00,900+0,0:15:00.000,2127,,0.0,100.89655172413794,-159.140350877193,-0.45614035087719296,1.6070877192982456,1.3035438596491227,0.7572807017543861,[%emt 1.326] Game drawn by mutual agreement
FICS rated standard game,FICS freechess.org,2022.03.14,?,kunde,MichaelOgbeide,1/2-1/2,0:15:00.000,2129,,0.0,B21,510869856,117,09:30:00,900+0,0:15:00.000,2023,,0.0,-30.425,-17.025641025641026,-14.236842105263158,1.030153846153846,1.0957948717948718,2.2951315789473683,[%emt 1.252] Game drawn by repetition
FICS rated standard game,FICS freechess.org,2022.03.14,?,Ruvarashe,GriffySr,0-1,0:15:00.000,2236,Yes,0.0,A00,510869844,0,09:46:00,900+0,0:15:00.000,1810,,0.0,,,,,,,White forfeits by disconnection
FICS rated standard game,FICS freechess.org,2022.03.14,?,Rmigas,Speyside,1-0,0:30:00.000,2127,Yes,0.0,C45,510869838,121,08:59:00,1800+0,0:30:00.000,2050,,0.0,110.09756097560975,579.275,1077.0,3.57395,3.9007000000000005,1.0831,[%emt 8.257] Black checkmated
FICS rated standard game,FICS freechess.org,2022.03.14,?,GriffySr,Ruvarashe,1-0,0:15:00.000,1811,,0.0,D38,510869804,133,09:37:00,900+0,0:15:00.000,2235,Yes,0.0,5.466666666666667,-129.8181818181818,435.4,0.45529545454545456,0.40759090909090917,0.3077045454545455,[%emt 0.166] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.14,?,MichaelOgbeide,kunde,1-0,0:15:00.000,2029,,0.0,C41,510869630,51,09:21:00,900+0,0:15:00.000,2123,,0.0,50.55555555555556,182.1764705882353,266.0625,0.502235294117647,2.169941176470588,1.7591875000000001,[%emt 11.084] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.14,?,Ruvarashe,exeComp,0-1,0:15:00.000,2737,Yes,0.0,A10,510869580,30,09:15:00,900+5,0:15:00.000,1811,,0.0,27.0,-80.8,-428.8888888888889,1.6311,2.8154000000000003,2.7821111111111114,[%emt 25.044] White resigns
FICS rated standard game,FICS freechess.org,2022.03.14,?,GriffyJr,gerichan,0-1,0:05:00.000,1979,,0.0,C50,510868704,42,07:56:00,300+30,0:05:00.000,2149,Yes,0.0,21.466666666666665,-198.42857142857142,-580.6153846153846,0.9690714285714284,0.8297142857142857,0.9087692307692307,[%emt 11.175] White resigns
FICS rated standard game,FICS freechess.org,2022.03.14,?,PAMpamPAM,sucaba,0-1,0:15:00.000,2330,,0.0,B34,510868692,90,07:30:00,900+0,0:15:00.000,1752,,0.0,-83.51612903225806,-74.43333333333334,-351.58620689655174,3.6779333333333333,2.9734,1.2474137931034486,[%emt 0.957] White forfeits on time
FICS rated standard game,FICS freechess.org,2022.03.14,?,HappyPawns,ArasanX,0-1,0:15:00.000,2762,Yes,0.0,A34,510868502,148,07:04:00,900+3,0:15:00.000,2710,Yes,0.0,-24.18,-351.9591836734694,-573.3,2.4703877551020406,3.850571428571428,1.0545510204081632,[%emt 0.1] White checkmated
FICS rated standard game,FICS freechess.org,2022.03.14,?,melun,kunde,1-0,0:15:00.000,2039,,0.0,C41,510867676,55,06:02:00,900+0,0:15:00.000,1969,,0.0,59.578947368421055,220.0,521.5625,0.5816666666666667,1.6542222222222223,1.4387222222222222,[%emt 1.896] Black checkmated
FICS rated standard game,FICS freechess.org,2022.03.14,?,GriffyJr,HappyPawns,0-1,0:15:00.000,2709,Yes,0.0,E32,510867264,100,05:04:00,900+1,0:15:00.000,2150,Yes,0.0,8.323529411764707,-213.93939393939394,-578.5151515151515,1.2992727272727271,2.684909090909091,0.6571818181818182,[%emt 7.003] White resigns
FICS rated standard game,FICS freechess.org,2022.03.14,?,exeComp,Azani,1-0,0:15:00.000,1994,,0.0,B77,510866938,43,04:14:00,900+5,0:15:00.000,2737,Yes,0.0,52.733333333333334,100.64285714285714,400.6,0.21721428571428575,8.695642857142856,2.156857142857143,[%emt 0.1] Black checkmated
FICS rated standard game,FICS freechess.org,2022.03.14,?,rumbia,Speyside,1-0,0:30:00.000,2122,Yes,0.0,A00,510866198,89,01:55:00,1800+0,0:30:00.000,2579,,0.0,66.53333333333333,370.37931034482756,285.03125,3.511206896551724,3.4463448275862065,2.2396896551724135,[%emt 4.111] Black checkmated
FICS rated standard game,FICS freechess.org,2022.03.14,?,Ruvarashe,exeComp,0-1,0:15:00.000,2737,Yes,0.0,D43,510865608,8,00:18:00,900+5,0:15:00.000,1803,,0.0,20.0,28.5,36.0,0.0,0.089,0.42025,[%emt 0.1] White forfeits by disconnection
FICS rated standard game,FICS freechess.org,2022.03.13,?,cregan,damouno,1-0,0:15:00.000,2235,,0.0,C01,510865388,114,23:28:00,900+0,0:15:00.000,1924,,0.0,-126.74358974358974,15.368421052631579,1076.1081081081081,0.5696052631578948,1.1349999999999998,0.5737567567567569,[%emt 0.1] Black forfeits by disconnection
FICS rated standard game,FICS freechess.org,2022.03.13,?,ArasanX,exeComp,1/2-1/2,0:20:00.000,2736,Yes,0.0,E52,510864336,303,20:06:00,1200+5,0:20:00.000,2763,Yes,0.0,-23.754901960784313,-5.742574257425742,-0.29,3.7217524752475253,2.0990891089108907,0.65864,[%emt 7.64] Game drawn by mutual agreement
FICS rated standard game,FICS freechess.org,2022.03.13,?,Knightsmasher,family,1-0,0:15:00.000,2116,,0.0,C10,510864016,61,20:22:00,900+0,0:15:00.000,2504,Yes,0.0,69.19047619047619,170.6,633.9285714285714,2.6509,3.2476,2.28325,[%emt 0.164] Black checkmated
FICS rated standard game,FICS freechess.org,2022.03.13,?,carmelovita,Knightsmasher,0-1,0:15:00.000,2504,Yes,0.0,A48,510862870,86,18:29:00,900+0,0:15:00.000,1578,,0.0,-62.758620689655174,-238.82142857142858,-262.48148148148147,3.1113571428571425,2.7588571428571425,1.801142857142857,[%emt 0.164] White forfeits by disconnection
FICS rated standard game,FICS freechess.org,2022.03.13,?,Knightsmasher,BrunoBommel,1-0,0:15:00.000,2155,,0.0,B08,510862566,59,18:09:00,900+0,0:15:00.000,2502,Yes,0.0,57.45,118.42105263157895,330.1842105263158,0.3451578947368421,3.2766315789473683,2.3992894736842105,[%emt 10.896] Black resigns
FICS rated standard game,FICS freechess.org,2022.03.13,?,Aromas,Knightsmasher,0-1,0:15:00.000,2502,Yes,0.0,D00,510862336,47,18:00:00,900+0,0:15:00.000,1897,,0.0,16.0,-67.4,-545.5333333333333,2.014466666666667,3.6592666666666673,1.3201666666666667,[%emt 1.359] White resigns
FICS rated standard game,FICS freechess.org,2022.03.13,?,Aromas,Knightsmasher,0-1,0:15:00.000,2502,Yes,0.0,D00,510862196,13,17:56:00,900+0,0:15:00.000,1898,,0.0,13.4,7.0,-11.75,0.21700000000000003,0.64375,3.03725,[%emt 1.621] White resigns
