Event,Site,Date,Round,White,Black,Result,BlackClock,BlackElo,BlackRD,ECO,FICSGamesDBGameNo,PlyCount,Time,TimeControl,WhiteClock,WhiteElo,WhiteRD,AvgEvalOpening,AvgEvalMiddle,AvgEvalEnd,AvgEmtOpening,AvgEmtMiddle,AvgEmtEnd,ResultComment,BlackIsComp,WhiteIsComp
FICS rated standard game,FICS freechess.org,2022.04.03,?,foggydew,MrVali,1-0,0:15:00.000,1804,0.0,B00,511175462,65,14:18:00,900+0,0:15:00.000,2211,0.0,31.5,-11.476190476190476,458.5,1.8232857142857144,2.63947619047619,2.9122619047619045,[%emt 14.248] Black forfeits by disconnection,,Yes
FICS rated standard game,FICS freechess.org,2022.04.03,?,Aromas,blore,0-1,0:15:00.000,2090,0.0,B02,511175388,64,14:17:00,900+0,0:15:00.000,1974,0.0,84.72727272727273,-241.61904761904762,-606.7619047619048,0.5668571428571428,1.287095238095238,2.5861904761904766,[%emt 2.754] White resigns,,
FICS rated standard game,FICS freechess.org,2022.04.03,?,Gargin,MZaiser,1/2-1/2,0:45:00.000,2182,0.0,D03,511175302,35,13:00:00,2700+45,0:45:00.000,2055,0.0,8.833333333333334,18.727272727272727,-46.09090909090909,2.619272727272728,36.33081818181819,24.93531818181818,[%emt 78.108] Game drawn by mutual agreement,,
FICS rated standard game,FICS freechess.org,2022.04.03,?,blore,Aromas,1-0,0:15:00.000,1980,0.0,D43,511175246,61,14:00:00,900+0,0:15:00.000,2084,0.0,30.857142857142858,-12.1,430.25,1.35035,1.68495,4.007499999999999,[%emt 1.172] Black resigns,,
FICS rated standard game,FICS freechess.org,2022.04.03,?,Notarious,exeComp,1-0,0:15:00.000,2763,0.0,B43,511174694,124,13:15:00,900+0,0:15:00.000,2832,0.0,80.71428571428571,141.85365853658536,330.0487804878049,2.6806585365853657,2.0841951219512196,1.4699024390243902,[%emt 2.06] Black resigns,Yes,Yes
FICS rated standard game,FICS freechess.org,2022.04.03,?,blore,SRCorney,1-0,0:15:00.000,1933,0.0,B56,511174368,123,12:40:00,900+0,0:15:00.000,2079,0.0,62.857142857142854,391.9024390243902,651.15,3.303048780487805,1.7135121951219514,0.89985,[%emt 1.577] Black resigns,,
FICS rated standard game,FICS freechess.org,2022.04.03,?,damouno,axeltiger,1-0,0:45:00.000,2341,0.0,A46,511174096,69,11:31:00,2700+45,0:45:00.000,2225,0.0,35.0,167.08695652173913,423.1818181818182,20.294999999999998,10.286956521739132,8.708545454545453,[%emt 1.744] Black resigns,,
FICS rated standard game,FICS freechess.org,2022.04.03,?,SRCorney,blore,0-1,0:15:00.000,2074,0.0,B38,511173600,152,12:11:00,900+0,0:15:00.000,1938,0.0,41.470588235294116,-271.24,-718.04,1.9044799999999997,1.7235800000000001,0.64405,[%emt 1.529] White resigns,,
FICS rated standard game,FICS freechess.org,2022.04.03,?,JAMerolle,Boobyslegacy,0-1,0:15:00.000,2018,0.0,A00,511173032,100,11:43:00,900+0,0:15:00.000,2042,0.0,-56.8235294117647,-392.6363636363636,-576.060606060606,1.1579696969696966,3.5120303030303033,1.8872727272727274,[%emt 5.678] White resigns,,
FICS rated standard game,FICS freechess.org,2022.04.03,?,kunde,blore,0-1,0:15:00.000,2066,0.0,A55,511172982,138,11:46:00,900+0,0:15:00.000,2045,0.0,63.91489361702128,230.3695652173913,61.977777777777774,0.9045869565217389,1.2230652173913044,0.7345333333333334,[%emt 1.105] White resigns,,
FICS rated standard game,FICS freechess.org,2022.04.03,?,blore,JAMerolle,0-1,0:15:00.000,2029,0.0,A40,511172466,60,11:10:00,900+0,0:15:00.000,2075,0.0,110.47619047619048,33.0,-261.05263157894734,2.3204000000000002,3.674699999999999,9.93321052631579,[%emt 38.749] White forfeits on time,,
FICS rated standard game,FICS freechess.org,2022.04.03,?,MrVali,foggydew,0-1,0:15:00.000,2209,0.0,A08,511172146,52,11:12:00,900+0,0:15:00.000,1805,0.0,-0.5,-268.70588235294116,-523.5294117647059,1.2542352941176471,2.6243529411764706,2.4351176470588234,[%emt 17.125] White resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.03,?,ArasanX,Notarious,1/2-1/2,0:15:00.000,2833,0.0,E08,511172140,101,11:00:00,900+0,0:15:00.000,2768,0.0,27.5,1.0303030303030303,-2.5303030303030303,1.0344545454545453,3.6490909090909085,1.5818030303030304,[%emt 0.19] Game drawn by mutual agreement,Yes,Yes
FICS rated standard game,FICS freechess.org,2022.04.03,?,Betin,kunde,1-0,0:15:00.000,2055,0.0,D03,511171984,95,10:58:00,900+0,0:15:00.000,1946,0.0,-30.25,26.967741935483872,517.2096774193549,0.6754516129032259,2.4062903225806447,1.3757258064516131,[%emt 4.769] Black resigns,,
FICS rated standard game,FICS freechess.org,2022.04.03,?,PeterSanderson,timmcg,1-0,0:45:00.000,1899,0.0,A11,511171614,53,09:04:00,2700+45,0:45:00.000,2333,0.0,20.444444444444443,63.05882352941177,328.1470588235294,10.60364705882353,21.653764705882356,6.24864705882353,[%emt 5.709] Black resigns,,
FICS rated standard game,FICS freechess.org,2022.04.03,?,foggydew,MrVali,1-0,0:15:00.000,1806,0.0,C00,511171582,93,10:36:00,900+0,0:15:00.000,2208,0.0,40.375,29.06451612903226,465.1,1.6966451612903226,2.420290322580645,1.6847666666666663,[%emt 7.296] Black forfeits by disconnection,,Yes
FICS rated standard game,FICS freechess.org,2022.04.03,?,MrVali,foggydew,0-1,0:15:00.000,2207,0.0,A03,511171320,54,10:26:00,900+0,0:15:00.000,1807,0.0,-61.31578947368421,-123.94444444444444,-434.70588235294116,1.5465,3.6005,4.144941176470589,[%emt 14.017] White resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.03,?,Notarious,ArasanX,1/2-1/2,0:15:00.000,2766,0.0,C65,511171176,86,10:09:00,900+0,0:15:00.000,2835,0.0,15.0,23.535714285714285,0.5357142857142857,0.6079642857142857,4.063142857142857,3.5152142857142854,[%emt 11.871] Game drawn by mutual agreement,Yes,Yes
FICS rated standard game,FICS freechess.org,2022.04.03,?,blore,Betin,1-0,0:15:00.000,1960,0.0,A83,511170934,51,09:50:00,900+0,0:15:00.000,2068,0.0,-12.833333333333334,93.3529411764706,485.375,1.1648823529411765,2.0893529411764704,15.720499999999998,[%emt 4.285] Black resigns,,
FICS rated standard game,FICS freechess.org,2022.04.03,?,ArasanX,Notarious,1/2-1/2,0:15:00.000,2837,0.0,A28,511170858,148,09:44:00,900+0,0:15:00.000,2764,0.0,14.58,-0.04081632653061224,0.7755102040816326,1.961204081632653,2.714020408163266,0.6708367346938775,[%emt 21.672] Game drawn by repetition,Yes,Yes
FICS rated standard game,FICS freechess.org,2022.04.03,?,GriffyJr,sentiger,1-0,0:15:00.000,2141,0.0,D35,511170772,67,08:52:00,900+0,0:15:00.000,2044,0.0,-5.739130434782608,-132.8181818181818,-129.3181818181818,1.3085909090909091,1.1642272727272729,1.0163181818181821,[%emt 0.1] Black forfeits by disconnection,,Yes
FICS rated standard game,FICS freechess.org,2022.04.03,?,MrVali,foggydew,0-1,0:15:00.000,2205,0.0,D00,511170370,18,09:34:00,900+0,0:15:00.000,1809,0.0,-40.285714285714285,-94.0,-85.6,0.9691666666666666,1.5171666666666666,2.2624,[%emt 13.177] White forfeits by disconnection,Yes,
FICS rated standard game,FICS freechess.org,2022.04.03,?,foggydew,MrVali,1-0,0:15:00.000,1811,0.0,A21,511170336,125,09:14:00,900+0,0:15:00.000,2203,0.0,-127.71428571428571,-220.26829268292684,-201.125,1.8297317073170734,2.4637073170731707,0.6173170731707317,[%emt 1.471] Black checkmated,,Yes
FICS rated standard game,FICS freechess.org,2022.04.03,?,MrVali,foggydew,0-1,0:15:00.000,2201,0.0,A03,511169928,62,08:48:00,900+0,0:15:00.000,1813,0.0,-74.57142857142857,-428.55,-516.8,1.3074999999999999,2.70245,1.35,[%emt 13.702] White forfeits by disconnection,Yes,
FICS rated standard game,FICS freechess.org,2022.04.03,?,sentiger,GriffyJr,1-0,0:15:00.000,2050,0.0,B62,511169810,63,08:42:00,900+0,0:15:00.000,2135,0.0,68.5,359.95238095238096,599.15,1.3813333333333335,2.1647619047619053,0.24869999999999998,[%emt 9.694] Black resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.03,?,GriffyJr,sentiger,1/2-1/2,0:15:00.000,2137,0.0,D05,511169706,71,08:24:00,900+0,0:15:00.000,2048,0.0,-42.083333333333336,-98.69565217391305,21.891304347826086,1.0830434782608696,5.793304347826087,0.7320217391304347,[%emt 0.1] Game drawn by repetition,,Yes
FICS rated standard game,FICS freechess.org,2022.04.03,?,sentiger,GriffyJr,1-0,0:15:00.000,2054,0.0,C54,511169526,77,08:12:00,900+0,0:15:00.000,2131,0.0,-90.03846153846153,67.6,617.4,3.13476,1.43708,0.50412,[%emt 6.575] Black resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.03,?,SEPry,mlaren,1-0,0:05:00.000,1838,0.0,D02,511169384,18,08:05:00,300+15,0:05:00.000,2197,0.0,40.0,-24.666666666666668,-22.5,0.43216666666666664,1.5973333333333335,0.3708,[%emt 105.105] Black resigns,,
FICS rated standard game,FICS freechess.org,2022.04.03,?,Betin,MichaelOgbeide,1-0,0:15:00.000,2167,0.0,A40,511169248,99,07:38:00,900+0,0:15:00.000,1964,0.0,-11.852941176470589,44.81818181818182,378.75,1.3002424242424242,2.1226363636363637,1.67103125,[%emt 0.782] Black resigns,,
FICS rated standard game,FICS freechess.org,2022.04.03,?,Indrayoga,GriffyJr,0-1,0:15:00.000,2055,0.0,B52,511169158,76,07:38:00,900+0,0:15:00.000,1988,0.0,17.384615384615383,48.08,-220.8,0.29188,3.3308799999999996,1.5632,[%emt 0.112] White forfeits by disconnection,Yes,
FICS rated standard game,FICS freechess.org,2022.04.03,?,MichaelOgbeide,Betin,1-0,0:15:00.000,1968,0.0,C40,511169000,57,07:20:00,900+0,0:15:00.000,2163,0.0,110.15,415.8421052631579,579.3333333333334,0.39426315789473687,3.216368421052632,2.689388888888889,[%emt 10.717] Black resigns,,
FICS rated standard game,FICS freechess.org,2022.04.03,?,SEPry,foggydew,1/2-1/2,0:15:00.000,2201,0.0,C42,511168908,123,07:08:00,900+0,0:15:00.000,2197,0.0,-21.428571428571427,-43.02439024390244,65.65,2.8877317073170734,1.6086341463414633,0.66605,[%emt 1.797] Game drawn by repetition,Yes,
FICS rated standard game,FICS freechess.org,2022.04.03,?,pingupenguin,MichaelOgbeide,0-1,0:15:00.000,2157,0.0,D30,511168802,106,06:49:00,900+0,0:15:00.000,2070,0.0,-61.02777777777778,-404.9714285714286,-501.25714285714287,3.7041142857142857,2.846057142857143,0.8124285714285714,[%emt 1.268] White resigns,,
FICS rated standard game,FICS freechess.org,2022.04.03,?,exeComp,SEPry,1-0,0:15:00.000,2198,0.0,B51,511168698,27,07:02:00,900+5,0:15:00.000,2762,0.0,31.3,2.6666666666666665,181.0,0.19455555555555554,0.5526666666666666,3.324125,[%emt 23.336] Black resigns,,Yes
FICS rated standard game,FICS freechess.org,2022.04.03,?,SEPry,foggydew,0-1,0:15:00.000,2193,0.0,B43,511168574,112,06:28:00,900+0,0:15:00.000,2206,0.0,14.31578947368421,-44.4054054054054,97.64864864864865,3.5814054054054054,3.3847297297297296,0.9278378378378381,[%emt 3.594] White forfeits on time,Yes,
FICS rated standard game,FICS freechess.org,2022.04.03,?,foggydew,MrVali,1-0,0:15:00.000,1815,0.0,A81,511168300,105,06:11:00,900+0,0:15:00.000,2191,0.0,62.75,-2.914285714285714,309.1470588235294,2.178142857142857,1.983,1.5417941176470586,[%emt 8.049] Black resigns,,Yes
FICS rated standard game,FICS freechess.org,2022.04.03,?,MrVali,foggydew,0-1,0:15:00.000,2189,0.0,A45,511168134,104,05:49:00,900+0,0:15:00.000,1817,0.0,-57.371428571428574,-33.588235294117645,-244.875,2.4644999999999997,3.5370882352941173,1.3977499999999998,[%emt 1.514] White checkmated,Yes,
FICS rated standard game,FICS freechess.org,2022.04.03,?,blore,loomba,1-0,0:15:00.000,1965,0.0,D11,511168124,145,05:47:00,900+0,0:15:00.000,2061,0.0,79.65306122448979,54.416666666666664,626.6444444444444,1.4772708333333335,1.604479166666667,1.1311666666666664,[%emt 2.196] Black resigns,,
FICS rated standard game,FICS freechess.org,2022.04.03,?,Betin,blore,0-1,0:15:00.000,2055,0.0,A48,511166644,114,02:56:00,900+0,0:15:00.000,1979,0.0,-27.307692307692307,-57.81578947368421,-208.75675675675674,4.560552631578948,1.741868421052632,0.4844324324324324,[%emt 1.242] White forfeits on time,,
FICS rated standard game,FICS freechess.org,2022.04.03,?,Hutnik,Banassi,1-0,0:15:00.000,1593,0.0,C50,511166628,12,03:18:00,900+5,0:15:00.000,2744,0.0,40.8,58.25,212.0,0.19724999999999998,0.1805,0.112,[%emt 4.624] Black resigns,,Yes
FICS rated standard game,FICS freechess.org,2022.04.03,?,blore,Betin,1/2-1/2,0:15:00.000,1977,0.0,C22,511166408,68,02:27:00,900+0,0:15:00.000,2057,0.0,53.17391304347826,3.0454545454545454,-47.29545454545455,1.4729545454545454,2.853681818181818,3.8457954545454545,[%emt 1.77] Game drawn by mutual agreement,,
FICS rated standard game,FICS freechess.org,2022.04.03,?,Betin,blore,0-1,0:15:00.000,2050,0.0,A48,511166278,84,02:07:00,900+0,0:15:00.000,1984,0.0,-9.517241379310345,-172.32142857142858,-492.5925925925926,0.3916428571428571,4.929642857142857,2.657148148148148,[%emt 0.839] White resigns,,
FICS rated standard game,FICS freechess.org,2022.04.02,?,ManOOwar,VictoriaBot,0-1,0:15:00.000,1956,0.0,A02,511165328,46,23:57:00,900+0,0:15:00.000,2062,0.0,78.9375,178.46666666666667,-76.93333333333334,0.25160000000000005,0.3182666666666666,0.9038666666666667,[%emt 0.1] White resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.02,?,VictoriaBot,ManOOwar,0-1,0:15:00.000,2056,0.0,C00,511165304,82,23:53:00,900+0,0:15:00.000,1962,0.0,-67.14285714285714,-499.18518518518516,-560.9629629629629,0.3024444444444444,0.3518518518518519,0.3266666666666666,[%emt 1.118] White resigns,,Yes
FICS rated standard game,FICS freechess.org,2022.04.02,?,ManOOwar,VictoriaBot,1/2-1/2,0:15:00.000,1960,0.0,A00,511165208,105,23:35:00,900+0,0:15:00.000,2058,0.0,57.72222222222222,21.02857142857143,0.0,0.3510571428571429,0.3644,0.3562058823529411,[%emt 0.557] Game drawn by repetition,Yes,
FICS rated standard game,FICS freechess.org,2022.04.02,?,SRCorney,chessloon,0-1,0:15:00.000,2317,0.0,B33,511163394,60,19:21:00,900+0,0:15:00.000,1951,0.0,49.714285714285715,-131.4,-555.7894736842105,1.27485,4.427200000000001,0.7050526315789474,[%emt 15.335] White resigns,,
FICS rated standard game,FICS freechess.org,2022.04.02,?,chessloon,SRCorney,1-0,0:15:00.000,1953,0.0,B19,511163278,87,19:01:00,900+0,0:15:00.000,2315,0.0,29.433333333333334,288.48275862068965,781.25,1.4526206896551725,3.714068965517241,3.4861428571428577,[%emt 1.768] Black checkmated,,
FICS rated standard game,FICS freechess.org,2022.04.02,?,SRCorney,chessloon,0-1,0:15:00.000,2313,0.0,A80,511163020,61,18:48:00,900+0,0:15:00.000,1955,0.0,29.285714285714285,-201.25,-897.75,0.72795,2.36705,3.7916000000000003,[%emt 15.044] White resigns,,
FICS rated standard game,FICS freechess.org,2022.04.02,?,rudyray,Mekk,1/2-1/2,0:45:00.000,1913,0.0,C05,511162772,130,15:58:00,2700+45,0:45:00.000,2089,0.0,93.75,157.30232558139534,76.72093023255815,11.93879069767442,18.88225581395349,8.102976744186044,[%emt 10.549] Game drawn by repetition,,
FICS rated standard game,FICS freechess.org,2022.04.02,?,MULENGA,foggydew,0-1,0:15:00.000,2187,0.0,B10,511161304,44,16:46:00,900+0,0:15:00.000,1857,0.0,15.666666666666666,-135.14285714285714,-512.1071428571429,1.2822857142857143,3.1155714285714287,4.3955,[%emt 13.722] White resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.02,?,MrVali,foggydew,0-1,0:15:00.000,2185,0.0,B21,511161122,51,16:30:00,900+0,0:15:00.000,1819,0.0,-14.166666666666666,-118.82352941176471,-310.9375,1.5240588235294115,3.6932352941176467,3.2611875,[%emt 2.406] White resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.02,?,cebas,JAMerolle,1-0,0:20:00.000,2068,0.0,A00,511161048,65,16:02:00,1200+10,0:20:00.000,1943,0.0,-5.590909090909091,-29.571428571428573,231.42857142857144,1.5742857142857143,3.3484761904761897,4.200714285714286,[%emt 51.74] Black resigns,,
FICS rated standard game,FICS freechess.org,2022.04.02,?,foggydew,MrVali,1-0,0:15:00.000,1821,0.0,D43,511160586,125,15:51:00,900+0,0:15:00.000,2183,0.0,41.54761904761905,193.29268292682926,500.8536585365854,2.2537560975609754,1.3304390243902438,0.5821585365853659,[%emt 1.567] Black resigns,,Yes
FICS rated standard game,FICS freechess.org,2022.04.02,?,MrVali,foggydew,0-1,0:15:00.000,2181,0.0,A16,511159478,74,14:50:00,900+0,0:15:00.000,1823,0.0,54.6,-169.83333333333334,-445.70833333333337,2.1729583333333333,3.3484583333333333,1.540125,[%emt 4.902] White resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.02,?,foggydew,MrVali,0-1,0:15:00.000,1809,0.0,D31,511158466,106,13:45:00,900+0,0:15:00.000,2195,0.0,-23.694444444444443,-145.0857142857143,-612.6428571428571,1.427771428571429,3.1898000000000004,1.2063142857142857,[%emt 4.164] White resigns,,Yes
FICS rated standard game,FICS freechess.org,2022.04.02,?,MrVali,foggydew,0-1,0:15:00.000,2193,0.0,A05,511158152,76,13:26:00,900+0,0:15:00.000,1811,0.0,-22.692307692307693,-153.8,27.68,2.40108,1.8760799999999997,2.50964,[%emt 9.285] White forfeits by disconnection,Yes,
FICS rated standard game,FICS freechess.org,2022.04.02,?,foggydew,wrenes,1-0,0:15:00.000,2076,0.0,D02,511156184,77,11:40:00,900+0,0:15:00.000,2187,0.0,3.769230769230769,110.52,670.38,2.0721600000000002,3.205,4.5113,[%emt 13.019] Black resigns,,Yes
FICS rated standard game,FICS freechess.org,2022.04.02,?,exeComp,carmelovita,1-0,0:15:00.000,1540,0.0,D11,511155976,43,11:34:00,900+5,0:15:00.000,2762,0.0,39.53333333333333,398.14285714285717,987.8333333333334,1.0507857142857142,2.837285714285714,2.703357142857143,[%emt 0.1] Black checkmated,,Yes
FICS rated standard game,FICS freechess.org,2022.04.02,?,Ruvarashe,exeComp,0-1,0:15:00.000,2762,0.0,A39,511155772,38,11:10:00,900+5,0:15:00.000,1835,0.0,31.76923076923077,73.41666666666667,11.458333333333334,2.5926666666666667,17.723,3.207625,[%emt 23.059] White forfeits on time,Yes,
FICS rated standard game,FICS freechess.org,2022.04.02,?,BlackDemon,Qiyas,1-0,0:15:00.000,1824,0.0,C89,511155612,49,11:11:00,900+5,0:15:00.000,2685,0.0,37.94117647058823,51.625,373.0625,1.371875,1.68925,7.198250000000001,[%emt 0.375] Black resigns,,Yes
FICS rated standard game,FICS freechess.org,2022.04.02,?,exeComp,Bjboy,1-0,0:15:00.000,1536,0.0,A39,511155316,42,10:48:00,900+5,0:15:00.000,2762,0.0,30.266666666666666,70.78571428571429,262.7692307692308,0.8542142857142857,3.932785714285714,10.246846153846153,[%emt 1.499] Black forfeits by disconnection,,Yes
